datetime,contractmonth,open,high,low,close,volume
2023-07-07 00:00:00+08:00,2310,67120.0,67150.0,67090.0,67090.0,24
2023-07-07 00:15:00+08:00,2310,67070.0,67090.0,67070.0,67070.0,11
2023-07-07 00:30:00+08:00,2310,67090.0,67090.0,67080.0,67080.0,4
2023-07-07 00:45:00+08:00,2310,67090.0,67150.0,67090.0,67110.0,63
2023-07-07 09:00:00+08:00,2310,67150.0,67240.0,67150.0,67190.0,229
2023-07-07 09:15:00+08:00,2310,67190.0,67210.0,67110.0,67150.0,173
2023-07-07 09:30:00+08:00,2310,67170.0,67280.0,67150.0,67220.0,308
2023-07-07 09:45:00+08:00,2310,67200.0,67210.0,67160.0,67180.0,296
2023-07-07 10:00:00+08:00,2310,67180.0,67180.0,67120.0,67140.0,198
2023-07-07 10:30:00+08:00,2310,67160.0,67190.0,67140.0,67150.0,193
2023-07-07 10:45:00+08:00,2310,67150.0,67160.0,67110.0,67150.0,164
2023-07-07 11:00:00+08:00,2310,67140.0,67220.0,67140.0,67210.0,348
2023-07-07 11:15:00+08:00,2310,67200.0,67200.0,67150.0,67170.0,101
2023-07-07 13:30:00+08:00,2310,67210.0,67310.0,67210.0,67250.0,496
2023-07-07 13:45:00+08:00,2310,67250.0,67250.0,67190.0,67220.0,364
2023-07-07 14:00:00+08:00,2310,67210.0,67210.0,67170.0,67200.0,107
2023-07-07 14:15:00+08:00,2310,67210.0,67250.0,67130.0,67130.0,287
2023-07-07 14:30:00+08:00,2310,67130.0,67180.0,67130.0,67170.0,205
2023-07-07 14:45:00+08:00,2310,67150.0,67180.0,67050.0,67070.0,488
2023-07-07 21:00:00+08:00,2310,67270.0,67330.0,67240.0,67330.0,972
2023-07-07 21:15:00+08:00,2310,67300.0,67300.0,67130.0,67160.0,182
2023-07-07 21:30:00+08:00,2310,67150.0,67300.0,67150.0,67280.0,358
2023-07-07 21:45:00+08:00,2310,67290.0,67410.0,67280.0,67320.0,347
2023-07-07 22:00:00+08:00,2310,67300.0,67320.0,67230.0,67300.0,129
2023-07-07 22:15:00+08:00,2310,67280.0,67350.0,67260.0,67350.0,129
2023-07-07 22:30:00+08:00,2310,67350.0,67440.0,67340.0,67380.0,398
2023-07-07 22:45:00+08:00,2310,67390.0,67400.0,67290.0,67340.0,130
2023-07-07 23:00:00+08:00,2310,67330.0,67360.0,67300.0,67340.0,28
2023-07-07 23:15:00+08:00,2310,67330.0,67380.0,67320.0,67380.0,107
2023-07-07 23:30:00+08:00,2310,67390.0,67400.0,67360.0,67400.0,71
2023-07-07 23:45:00+08:00,2310,67380.0,67380.0,67340.0,67340.0,20
2023-07-08 00:00:00+08:00,2310,67370.0,67370.0,67340.0,67340.0,8
2023-07-08 00:15:00+08:00,2310,67330.0,67350.0,67330.0,67340.0,10
2023-07-08 00:30:00+08:00,2310,67360.0,67360.0,67340.0,67340.0,7
2023-07-08 00:45:00+08:00,2310,67380.0,67410.0,67350.0,67400.0,63
2023-07-10 09:00:00+08:00,2310,67340.0,67460.0,67340.0,67410.0,571
2023-07-10 09:15:00+08:00,2310,67410.0,67570.0,67390.0,67570.0,430
2023-07-10 09:30:00+08:00,2310,67570.0,67600.0,67390.0,67430.0,545
2023-07-10 09:45:00+08:00,2310,67420.0,67420.0,67370.0,67400.0,150
2023-07-10 10:00:00+08:00,2310,67420.0,67430.0,67350.0,67350.0,124
2023-07-10 10:30:00+08:00,2310,67330.0,67350.0,67290.0,67320.0,565
2023-07-10 10:45:00+08:00,2310,67320.0,67350.0,67300.0,67350.0,232
2023-07-10 11:00:00+08:00,2310,67360.0,67430.0,67330.0,67340.0,344
2023-07-10 11:15:00+08:00,2310,67320.0,67330.0,67270.0,67300.0,289
2023-07-10 13:30:00+08:00,2310,67290.0,67300.0,67120.0,67150.0,628
2023-07-10 13:45:00+08:00,2310,67160.0,67200.0,67140.0,67160.0,389
2023-07-10 14:00:00+08:00,2310,67160.0,67200.0,67150.0,67160.0,194
2023-07-10 14:15:00+08:00,2310,67160.0,67220.0,67160.0,67190.0,127
2023-07-10 14:30:00+08:00,2310,67200.0,67220.0,67180.0,67200.0,164
2023-07-10 14:45:00+08:00,2310,67200.0,67260.0,67200.0,67220.0,390
2023-07-10 21:00:00+08:00,2310,67150.0,67380.0,67150.0,67350.0,951
2023-07-10 21:15:00+08:00,2310,67370.0,67490.0,67360.0,67430.0,769
2023-07-10 21:30:00+08:00,2310,67430.0,67530.0,67380.0,67530.0,319
2023-07-10 21:45:00+08:00,2310,67520.0,67550.0,67450.0,67500.0,340
2023-07-10 22:00:00+08:00,2310,67510.0,67520.0,67450.0,67460.0,352
2023-07-10 22:15:00+08:00,2310,67460.0,67470.0,67400.0,67430.0,520
2023-07-10 22:30:00+08:00,2310,67440.0,67460.0,67380.0,67410.0,234
2023-07-10 22:45:00+08:00,2310,67430.0,67460.0,67400.0,67400.0,91
2023-07-10 23:00:00+08:00,2310,67450.0,67510.0,67450.0,67480.0,223
2023-07-10 23:15:00+08:00,2310,67480.0,67510.0,67450.0,67470.0,106
2023-07-10 23:30:00+08:00,2310,67450.0,67470.0,67450.0,67460.0,33
2023-07-10 23:45:00+08:00,2310,67490.0,67490.0,67470.0,67480.0,17
2023-07-11 00:00:00+08:00,2310,67480.0,67480.0,67470.0,67470.0,7
2023-07-11 00:15:00+08:00,2310,67480.0,67480.0,67480.0,67480.0,7
2023-07-11 00:30:00+08:00,2310,67500.0,67560.0,67490.0,67500.0,216
2023-07-11 00:45:00+08:00,2310,67500.0,67530.0,67480.0,67500.0,86
2023-07-11 09:00:00+08:00,2310,67570.0,67820.0,67560.0,67700.0,1499
2023-07-11 09:15:00+08:00,2310,67700.0,67770.0,67690.0,67750.0,464
2023-07-11 09:30:00+08:00,2310,67730.0,67770.0,67660.0,67690.0,375
2023-07-11 09:45:00+08:00,2310,67700.0,67710.0,67640.0,67700.0,430
2023-07-11 10:00:00+08:00,2310,67690.0,67750.0,67650.0,67690.0,388
2023-07-11 10:30:00+08:00,2310,67680.0,67720.0,67570.0,67640.0,562
2023-07-11 10:45:00+08:00,2310,67640.0,67650.0,67500.0,67600.0,1035
