datetime,contractmonth,open,high,low,close,volume
2023-07-07 00:00:00+08:00,2307,68010.0,68010.0,68010.0,68010.0,5
2023-07-07 00:15:00+08:00,2307,68000.0,68160.0,67980.0,68000.0,230
2023-07-07 00:30:00+08:00,2307,68020.0,68020.0,67990.0,67990.0,20
2023-07-07 00:45:00+08:00,2307,67990.0,68020.0,67990.0,68020.0,15
2023-07-07 09:00:00+08:00,2307,68090.0,68150.0,68060.0,68090.0,500
2023-07-07 09:15:00+08:00,2307,68100.0,68100.0,68040.0,68080.0,840
2023-07-07 09:30:00+08:00,2307,68090.0,68180.0,68080.0,68140.0,1165
2023-07-07 09:45:00+08:00,2307,68130.0,68130.0,68080.0,68120.0,1080
2023-07-07 10:00:00+08:00,2307,68090.0,68130.0,68050.0,68080.0,1145
2023-07-07 10:30:00+08:00,2307,68110.0,68120.0,68080.0,68100.0,1155
2023-07-07 10:45:00+08:00,2307,68100.0,68100.0,68060.0,68080.0,1385
2023-07-07 11:00:00+08:00,2307,68080.0,68140.0,68080.0,68120.0,1450
2023-07-07 11:15:00+08:00,2307,68130.0,68130.0,68110.0,68110.0,1075
2023-07-07 13:30:00+08:00,2307,68140.0,68230.0,68140.0,68180.0,1700
2023-07-07 13:45:00+08:00,2307,68180.0,68180.0,68110.0,68150.0,1065
2023-07-07 14:00:00+08:00,2307,68150.0,68150.0,68100.0,68140.0,940
2023-07-07 14:15:00+08:00,2307,68140.0,68190.0,68090.0,68100.0,1380
2023-07-07 14:30:00+08:00,2307,68100.0,68140.0,68080.0,68110.0,1285
2023-07-07 14:45:00+08:00,2307,68110.0,68120.0,68000.0,68020.0,1885
2023-07-07 21:00:00+08:00,2307,68180.0,68250.0,68170.0,68250.0,310
2023-07-07 21:15:00+08:00,2307,68210.0,68210.0,68150.0,68150.0,300
2023-07-07 21:30:00+08:00,2307,68110.0,68240.0,68110.0,68220.0,220
2023-07-07 21:45:00+08:00,2307,68230.0,68300.0,68220.0,68270.0,390
2023-07-07 22:00:00+08:00,2307,68240.0,68250.0,68120.0,68250.0,175
2023-07-07 22:15:00+08:00,2307,68180.0,68280.0,68180.0,68280.0,95
2023-07-07 22:30:00+08:00,2307,68300.0,68360.0,68270.0,68300.0,390
2023-07-07 22:45:00+08:00,2307,68300.0,68300.0,68180.0,68270.0,325
2023-07-07 23:00:00+08:00,2307,68270.0,68270.0,68270.0,68270.0,5
2023-07-07 23:15:00+08:00,2307,68280.0,68300.0,68280.0,68290.0,15
2023-07-07 23:30:00+08:00,2307,68330.0,68340.0,68310.0,68330.0,110
2023-07-07 23:45:00+08:00,2307,68350.0,68350.0,68300.0,68300.0,15
2023-07-08 00:15:00+08:00,2307,68290.0,68290.0,68280.0,68280.0,40
2023-07-08 00:30:00+08:00,2307,68310.0,68310.0,68270.0,68270.0,55
2023-07-08 00:45:00+08:00,2307,68310.0,68340.0,68310.0,68340.0,15
2023-07-10 09:00:00+08:00,2307,68280.0,68400.0,68280.0,68370.0,1040
2023-07-10 09:15:00+08:00,2307,68380.0,68500.0,68340.0,68500.0,2005
2023-07-10 09:30:00+08:00,2307,68510.0,68510.0,68340.0,68370.0,2240
2023-07-10 09:45:00+08:00,2307,68360.0,68380.0,68320.0,68330.0,1550
2023-07-10 10:00:00+08:00,2307,68330.0,68360.0,68270.0,68290.0,1575
2023-07-10 10:30:00+08:00,2307,68260.0,68260.0,68200.0,68230.0,2135
2023-07-10 10:45:00+08:00,2307,68230.0,68250.0,68220.0,68250.0,2210
2023-07-10 11:00:00+08:00,2307,68250.0,68290.0,68200.0,68200.0,1320
2023-07-10 11:15:00+08:00,2307,68200.0,68220.0,68170.0,68200.0,1630
2023-07-10 13:30:00+08:00,2307,68160.0,68180.0,68010.0,68030.0,2425
2023-07-10 13:45:00+08:00,2307,68050.0,68060.0,68020.0,68040.0,1040
2023-07-10 14:00:00+08:00,2307,68050.0,68070.0,68010.0,68030.0,1310
2023-07-10 14:15:00+08:00,2307,68030.0,68090.0,68030.0,68060.0,1330
2023-07-10 14:30:00+08:00,2307,68060.0,68080.0,68040.0,68060.0,1125
2023-07-10 14:45:00+08:00,2307,68070.0,68100.0,68050.0,68080.0,1230
2023-07-10 21:00:00+08:00,2307,68040.0,68210.0,68010.0,68200.0,745
2023-07-10 21:15:00+08:00,2307,68210.0,68300.0,68200.0,68250.0,1045
2023-07-10 21:30:00+08:00,2307,68250.0,68340.0,68230.0,68340.0,270
2023-07-10 21:45:00+08:00,2307,68330.0,68350.0,68280.0,68340.0,330
2023-07-10 22:00:00+08:00,2307,68310.0,68320.0,68240.0,68270.0,370
2023-07-10 22:15:00+08:00,2307,68280.0,68280.0,68200.0,68230.0,215
2023-07-10 22:30:00+08:00,2307,68230.0,68260.0,68170.0,68220.0,145
2023-07-10 22:45:00+08:00,2307,68230.0,68240.0,68230.0,68240.0,55
2023-07-10 23:00:00+08:00,2307,68250.0,68310.0,68200.0,68230.0,490
2023-07-10 23:15:00+08:00,2307,68270.0,68270.0,68260.0,68260.0,120
2023-07-10 23:30:00+08:00,2307,68250.0,68250.0,68230.0,68250.0,280
2023-07-10 23:45:00+08:00,2307,68250.0,68270.0,68240.0,68240.0,80
2023-07-11 00:30:00+08:00,2307,68280.0,68280.0,68280.0,68280.0,5
2023-07-11 00:45:00+08:00,2307,68270.0,68310.0,68210.0,68210.0,30
2023-07-11 09:00:00+08:00,2307,68350.0,68550.0,68340.0,68440.0,2010
2023-07-11 09:15:00+08:00,2307,68470.0,68490.0,68430.0,68460.0,1215
2023-07-11 09:30:00+08:00,2307,68460.0,68480.0,68410.0,68420.0,1520
2023-07-11 09:45:00+08:00,2307,68440.0,68450.0,68400.0,68440.0,1075
2023-07-11 10:00:00+08:00,2307,68450.0,68470.0,68370.0,68400.0,1480
2023-07-11 10:30:00+08:00,2307,68400.0,68440.0,68310.0,68360.0,1380
2023-07-11 10:45:00+08:00,2307,68370.0,68370.0,68230.0,68310.0,2110
2023-07-11 11:00:00+08:00,2307,68290.0,68330.0,68280.0,68310.0,850
2023-07-11 11:15:00+08:00,2307,68310.0,68310.0,68270.0,68280.0,845
2023-07-11 13:30:00+08:00,2307,68400.0,68410.0,68320.0,68340.0,1465
2023-07-11 13:45:00+08:00,2307,68340.0,68350.0,68320.0,68350.0,1360
2023-07-11 14:00:00+08:00,2307,68340.0,68390.0,68320.0,68380.0,670
2023-07-11 14:15:00+08:00,2307,68370.0,68380.0,68340.0,68370.0,770
2023-07-11 14:30:00+08:00,2307,68380.0,68390.0,68350.0,68390.0,775
2023-07-11 14:45:00+08:00,2307,68390.0,68400.0,68350.0,68370.0,1185
2023-07-11 21:00:00+08:00,2307,68120.0,68120.0,68050.0,68090.0,1600
2023-07-11 21:15:00+08:00,2307,68060.0,68090.0,68020.0,68050.0,1245
2023-07-11 21:30:00+08:00,2307,68060.0,68110.0,68030.0,68040.0,390
2023-07-11 21:45:00+08:00,2307,68050.0,68100.0,68030.0,68070.0,200
2023-07-11 22:00:00+08:00,2307,68050.0,68060.0,68030.0,68060.0,220
2023-07-11 22:15:00+08:00,2307,68060.0,68060.0,68000.0,68010.0,745
2023-07-11 22:30:00+08:00,2307,68000.0,68010.0,67880.0,67900.0,1595
2023-07-11 22:45:00+08:00,2307,67940.0,67940.0,67890.0,67930.0,155
2023-07-11 23:00:00+08:00,2307,67900.0,67960.0,67890.0,67940.0,155
2023-07-11 23:15:00+08:00,2307,67940.0,67980.0,67940.0,67980.0,45
2023-07-11 23:30:00+08:00,2307,67960.0,67960.0,67960.0,67960.0,10
2023-07-12 00:00:00+08:00,2307,67970.0,67970.0,67930.0,67930.0,40
2023-07-12 00:15:00+08:00,2307,67940.0,67940.0,67940.0,67940.0,20
2023-07-12 00:30:00+08:00,2307,67950.0,67950.0,67950.0,67950.0,10
2023-07-12 00:45:00+08:00,2307,67950.0,67950.0,67950.0,67950.0,5
2023-07-12 09:00:00+08:00,2307,68070.0,68090.0,68000.0,68010.0,1060
2023-07-12 09:15:00+08:00,2307,68030.0,68030.0,68000.0,68000.0,1360
2023-07-12 09:30:00+08:00,2307,68000.0,68030.0,67970.0,68020.0,700
2023-07-12 09:45:00+08:00,2307,68030.0,68040.0,68000.0,68000.0,1010
2023-07-12 10:00:00+08:00,2307,68000.0,68080.0,67980.0,68080.0,1000
2023-07-12 10:30:00+08:00,2307,68040.0,68100.0,68040.0,68070.0,1295
2023-07-12 10:45:00+08:00,2307,68070.0,68100.0,68060.0,68090.0,1245
2023-07-12 11:00:00+08:00,2307,68100.0,68100.0,68060.0,68080.0,1195
2023-07-12 11:15:00+08:00,2307,68080.0,68110.0,68070.0,68110.0,520
2023-07-12 13:30:00+08:00,2307,68110.0,68150.0,68050.0,68070.0,1505
2023-07-12 13:45:00+08:00,2307,68070.0,68090.0,68050.0,68050.0,1060
2023-07-12 14:00:00+08:00,2307,68060.0,68100.0,68060.0,68100.0,645
2023-07-12 14:15:00+08:00,2307,68110.0,68150.0,68090.0,68110.0,735
2023-07-12 14:30:00+08:00,2307,68120.0,68140.0,68090.0,68110.0,810
2023-07-12 14:45:00+08:00,2307,68100.0,68140.0,68040.0,68040.0,1245
2023-07-12 21:00:00+08:00,2307,68440.0,68500.0,68400.0,68490.0,740
2023-07-12 21:15:00+08:00,2307,68490.0,68590.0,68490.0,68550.0,410
2023-07-12 21:30:00+08:00,2307,68570.0,68570.0,68500.0,68540.0,280
2023-07-12 21:45:00+08:00,2307,68550.0,68600.0,68530.0,68590.0,675
2023-07-12 22:00:00+08:00,2307,68590.0,68690.0,68590.0,68650.0,410
2023-07-12 22:15:00+08:00,2307,68630.0,68630.0,68590.0,68590.0,75
2023-07-12 22:45:00+08:00,2307,68720.0,68800.0,68720.0,68800.0,25
2023-07-12 23:00:00+08:00,2307,68890.0,69000.0,68890.0,68980.0,125
2023-07-12 23:15:00+08:00,2307,68800.0,68800.0,68800.0,68800.0,5
2023-07-13 00:00:00+08:00,2307,68750.0,68750.0,68750.0,68750.0,20
2023-07-13 09:00:00+08:00,2307,68750.0,68800.0,68700.0,68780.0,585
2023-07-13 09:15:00+08:00,2307,68790.0,68790.0,68700.0,68710.0,600
2023-07-13 09:30:00+08:00,2307,68710.0,68780.0,68680.0,68750.0,985
2023-07-13 09:45:00+08:00,2307,68770.0,68850.0,68750.0,68850.0,785
2023-07-13 10:00:00+08:00,2307,68840.0,68850.0,68800.0,68850.0,775
2023-07-13 10:30:00+08:00,2307,68860.0,68860.0,68790.0,68810.0,740
2023-07-13 10:45:00+08:00,2307,68810.0,68850.0,68800.0,68830.0,980
