datetime,contractmonth,open,high,low,close,volume
2023-07-07 00:45:00+08:00,2403,66580.0,66580.0,66470.0,66470.0,8
2023-07-07 09:00:00+08:00,2403,66680.0,66680.0,66680.0,66680.0,1
2023-07-07 09:45:00+08:00,2403,66690.0,66690.0,66690.0,66690.0,5
2023-07-07 10:00:00+08:00,2403,66690.0,66690.0,66680.0,66680.0,2
2023-07-07 10:30:00+08:00,2403,66680.0,66680.0,66680.0,66680.0,1
2023-07-07 11:00:00+08:00,2403,66640.0,66750.0,66640.0,66750.0,7
2023-07-07 14:15:00+08:00,2403,66720.0,66720.0,66720.0,66720.0,3
2023-07-07 14:30:00+08:00,2403,66620.0,66670.0,66620.0,66640.0,3
2023-07-07 14:45:00+08:00,2403,66620.0,66620.0,66530.0,66530.0,8
2023-07-07 21:15:00+08:00,2403,66770.0,66770.0,66770.0,66770.0,1
2023-07-07 21:30:00+08:00,2403,66810.0,66860.0,66810.0,66830.0,22
2023-07-07 21:45:00+08:00,2403,66870.0,66940.0,66830.0,66830.0,17
2023-07-07 22:00:00+08:00,2403,66820.0,66820.0,66780.0,66780.0,4
2023-07-07 22:30:00+08:00,2403,66940.0,66940.0,66940.0,66940.0,1
2023-07-07 22:45:00+08:00,2403,66880.0,66880.0,66880.0,66880.0,1
2023-07-08 00:45:00+08:00,2403,66840.0,66840.0,66790.0,66790.0,5
2023-07-10 09:00:00+08:00,2403,66930.0,66950.0,66930.0,66930.0,3
2023-07-10 09:15:00+08:00,2403,67050.0,67050.0,67050.0,67050.0,5
2023-07-10 09:30:00+08:00,2403,67040.0,67040.0,67040.0,67040.0,3
2023-07-10 09:45:00+08:00,2403,66880.0,66880.0,66880.0,66880.0,1
2023-07-10 10:00:00+08:00,2403,66880.0,66880.0,66880.0,66880.0,1
2023-07-10 11:00:00+08:00,2403,66850.0,66850.0,66850.0,66850.0,1
2023-07-10 11:15:00+08:00,2403,66740.0,66740.0,66740.0,66740.0,1
2023-07-10 13:30:00+08:00,2403,66640.0,66640.0,66640.0,66640.0,3
2023-07-10 13:45:00+08:00,2403,66660.0,66670.0,66650.0,66670.0,16
2023-07-10 14:00:00+08:00,2403,66700.0,66700.0,66670.0,66670.0,12
2023-07-10 14:15:00+08:00,2403,66700.0,66700.0,66700.0,66700.0,1
2023-07-10 14:45:00+08:00,2403,66760.0,66760.0,66740.0,66740.0,27
2023-07-10 21:00:00+08:00,2403,66760.0,66860.0,66760.0,66860.0,4
2023-07-10 21:15:00+08:00,2403,66850.0,66900.0,66850.0,66900.0,6
2023-07-10 21:30:00+08:00,2403,66990.0,66990.0,66990.0,66990.0,1
2023-07-10 21:45:00+08:00,2403,67000.0,67000.0,66970.0,67000.0,8
2023-07-10 22:00:00+08:00,2403,66930.0,66930.0,66930.0,66930.0,1
2023-07-10 22:15:00+08:00,2403,66890.0,66890.0,66890.0,66890.0,1
2023-07-10 22:30:00+08:00,2403,66870.0,66870.0,66870.0,66870.0,1
2023-07-10 23:15:00+08:00,2403,66960.0,66960.0,66960.0,66960.0,1
2023-07-11 09:00:00+08:00,2403,67110.0,67230.0,67110.0,67230.0,7
2023-07-11 09:15:00+08:00,2403,67220.0,67230.0,67220.0,67230.0,3
2023-07-11 09:30:00+08:00,2403,67160.0,67190.0,67160.0,67190.0,2
2023-07-11 09:45:00+08:00,2403,67190.0,67190.0,67160.0,67160.0,2
2023-07-11 10:00:00+08:00,2403,67210.0,67210.0,67190.0,67190.0,24
2023-07-11 10:30:00+08:00,2403,67190.0,67190.0,67180.0,67180.0,27
2023-07-11 10:45:00+08:00,2403,67170.0,67170.0,67090.0,67090.0,60
2023-07-11 13:30:00+08:00,2403,67260.0,67260.0,67260.0,67260.0,4
2023-07-11 13:45:00+08:00,2403,67200.0,67200.0,67200.0,67200.0,4
2023-07-11 14:00:00+08:00,2403,67200.0,67200.0,67200.0,67200.0,1
2023-07-11 14:30:00+08:00,2403,67280.0,67280.0,67280.0,67280.0,1
2023-07-11 14:45:00+08:00,2403,67290.0,67320.0,67280.0,67280.0,7
2023-07-11 21:00:00+08:00,2403,66920.0,66950.0,66920.0,66920.0,5
2023-07-11 21:15:00+08:00,2403,66920.0,66920.0,66890.0,66890.0,3
2023-07-11 22:30:00+08:00,2403,66870.0,66870.0,66680.0,66700.0,23
2023-07-11 22:45:00+08:00,2403,66700.0,66700.0,66700.0,66700.0,1
2023-07-12 00:00:00+08:00,2403,66780.0,66780.0,66730.0,66730.0,5
2023-07-12 09:00:00+08:00,2403,66880.0,66920.0,66820.0,66830.0,61
2023-07-12 10:30:00+08:00,2403,66880.0,66880.0,66880.0,66880.0,2
2023-07-12 13:45:00+08:00,2403,66850.0,66900.0,66850.0,66900.0,4
2023-07-12 21:00:00+08:00,2403,67320.0,67320.0,67320.0,67320.0,3
2023-07-12 21:15:00+08:00,2403,67420.0,67420.0,67420.0,67420.0,1
2023-07-12 21:45:00+08:00,2403,67470.0,67480.0,67470.0,67480.0,4
2023-07-12 22:45:00+08:00,2403,67600.0,67700.0,67600.0,67700.0,2
2023-07-12 23:00:00+08:00,2403,67800.0,67800.0,67800.0,67800.0,1
2023-07-12 23:30:00+08:00,2403,67690.0,67690.0,67690.0,67690.0,1
2023-07-13 09:00:00+08:00,2403,67610.0,67610.0,67610.0,67610.0,2
2023-07-13 09:15:00+08:00,2403,67600.0,67600.0,67600.0,67600.0,1
2023-07-13 10:30:00+08:00,2403,67670.0,67670.0,67670.0,67670.0,2
2023-07-13 10:45:00+08:00,2403,67650.0,67650.0,67650.0,67650.0,25
2023-07-13 11:15:00+08:00,2403,67760.0,67760.0,67720.0,67720.0,5
2023-07-13 13:30:00+08:00,2403,67720.0,67720.0,67650.0,67680.0,13
2023-07-13 13:45:00+08:00,2403,67760.0,67760.0,67700.0,67700.0,2
2023-07-13 14:15:00+08:00,2403,67680.0,67680.0,67680.0,67680.0,1
2023-07-13 14:30:00+08:00,2403,67730.0,67730.0,67730.0,67730.0,1
2023-07-13 21:00:00+08:00,2403,68100.0,68300.0,68100.0,68240.0,18
2023-07-13 21:15:00+08:00,2403,68250.0,68260.0,68250.0,68260.0,12
2023-07-13 21:30:00+08:00,2403,68300.0,68350.0,68300.0,68340.0,7
2023-07-13 21:45:00+08:00,2403,68400.0,68560.0,68400.0,68560.0,8
2023-07-13 22:15:00+08:00,2403,68670.0,68670.0,68670.0,68670.0,2
2023-07-13 22:30:00+08:00,2403,68800.0,68800.0,68780.0,68780.0,2
2023-07-13 22:45:00+08:00,2403,68800.0,68800.0,68800.0,68800.0,1
2023-07-13 23:00:00+08:00,2403,68750.0,68750.0,68670.0,68670.0,3
2023-07-13 23:15:00+08:00,2403,68700.0,68700.0,68700.0,68700.0,1
2023-07-14 00:45:00+08:00,2403,68690.0,68690.0,68690.0,68690.0,2
2023-07-14 09:00:00+08:00,2403,68760.0,68760.0,68760.0,68760.0,2
2023-07-14 09:15:00+08:00,2403,68690.0,68690.0,68690.0,68690.0,8
