datetime,contractmonth,open,high,low,close,volume
2023-07-07 00:00:00+08:00,2311,66920.0,66940.0,66900.0,66900.0,6
2023-07-07 00:15:00+08:00,2311,66880.0,66890.0,66870.0,66890.0,7
2023-07-07 00:30:00+08:00,2311,66900.0,66900.0,66890.0,66890.0,4
2023-07-07 00:45:00+08:00,2311,66900.0,66950.0,66890.0,66940.0,22
2023-07-07 09:00:00+08:00,2311,66960.0,67040.0,66950.0,66980.0,53
2023-07-07 09:15:00+08:00,2311,67010.0,67020.0,66930.0,66970.0,37
2023-07-07 09:30:00+08:00,2311,66970.0,67060.0,66970.0,67030.0,30
2023-07-07 09:45:00+08:00,2311,67020.0,67020.0,66970.0,67000.0,21
2023-07-07 10:00:00+08:00,2311,66990.0,67000.0,66940.0,66940.0,58
2023-07-07 10:30:00+08:00,2311,66970.0,66990.0,66970.0,66970.0,27
2023-07-07 10:45:00+08:00,2311,66960.0,66960.0,66910.0,66930.0,51
2023-07-07 11:00:00+08:00,2311,66950.0,67000.0,66950.0,67000.0,60
2023-07-07 11:15:00+08:00,2311,66990.0,67000.0,66960.0,66960.0,84
2023-07-07 13:30:00+08:00,2311,67000.0,67110.0,67000.0,67060.0,92
2023-07-07 13:45:00+08:00,2311,67060.0,67060.0,66990.0,67020.0,90
2023-07-07 14:00:00+08:00,2311,67000.0,67010.0,66980.0,67000.0,22
2023-07-07 14:15:00+08:00,2311,67000.0,67040.0,66920.0,66920.0,39
2023-07-07 14:30:00+08:00,2311,66920.0,66970.0,66920.0,66960.0,45
2023-07-07 14:45:00+08:00,2311,66960.0,66970.0,66860.0,66910.0,146
2023-07-07 21:00:00+08:00,2311,66910.0,67140.0,66910.0,67080.0,174
2023-07-07 21:15:00+08:00,2311,67090.0,67090.0,66970.0,66970.0,46
2023-07-07 21:30:00+08:00,2311,66970.0,67110.0,66970.0,67060.0,102
2023-07-07 21:45:00+08:00,2311,67080.0,67200.0,67080.0,67150.0,115
2023-07-07 22:00:00+08:00,2311,67070.0,67130.0,67060.0,67130.0,45
2023-07-07 22:15:00+08:00,2311,67080.0,67160.0,67080.0,67160.0,33
2023-07-07 22:30:00+08:00,2311,67150.0,67250.0,67150.0,67190.0,353
2023-07-07 22:45:00+08:00,2311,67200.0,67210.0,67100.0,67150.0,62
2023-07-07 23:00:00+08:00,2311,67130.0,67160.0,67130.0,67150.0,9
2023-07-07 23:15:00+08:00,2311,67130.0,67180.0,67130.0,67180.0,12
2023-07-07 23:30:00+08:00,2311,67200.0,67210.0,67180.0,67200.0,12
2023-07-07 23:45:00+08:00,2311,67150.0,67150.0,67150.0,67150.0,1
2023-07-08 00:00:00+08:00,2311,67160.0,67170.0,67130.0,67150.0,7
2023-07-08 00:30:00+08:00,2311,67140.0,67140.0,67140.0,67140.0,1
2023-07-08 00:45:00+08:00,2311,67170.0,67220.0,67170.0,67220.0,24
2023-07-10 09:00:00+08:00,2311,67170.0,67260.0,67170.0,67220.0,116
2023-07-10 09:15:00+08:00,2311,67220.0,67380.0,67200.0,67360.0,174
2023-07-10 09:30:00+08:00,2311,67380.0,67400.0,67200.0,67230.0,68
2023-07-10 09:45:00+08:00,2311,67210.0,67210.0,67170.0,67210.0,54
2023-07-10 10:00:00+08:00,2311,67200.0,67240.0,67150.0,67150.0,98
2023-07-10 10:30:00+08:00,2311,67130.0,67130.0,67100.0,67110.0,170
2023-07-10 10:45:00+08:00,2311,67120.0,67160.0,67090.0,67150.0,294
2023-07-10 11:00:00+08:00,2311,67150.0,67200.0,67100.0,67110.0,257
2023-07-10 11:15:00+08:00,2311,67100.0,67130.0,67070.0,67070.0,100
2023-07-10 13:30:00+08:00,2311,67070.0,67090.0,66920.0,66930.0,301
2023-07-10 13:45:00+08:00,2311,66940.0,66970.0,66940.0,66950.0,52
2023-07-10 14:00:00+08:00,2311,66980.0,67000.0,66940.0,66940.0,79
2023-07-10 14:15:00+08:00,2311,66970.0,67010.0,66960.0,67000.0,121
2023-07-10 14:30:00+08:00,2311,67000.0,67020.0,66970.0,66990.0,217
2023-07-10 14:45:00+08:00,2311,67030.0,67050.0,67000.0,67020.0,119
2023-07-10 21:00:00+08:00,2311,66960.0,67160.0,66940.0,67150.0,255
2023-07-10 21:15:00+08:00,2311,67150.0,67270.0,67150.0,67200.0,222
2023-07-10 21:30:00+08:00,2311,67210.0,67300.0,67160.0,67290.0,85
2023-07-10 21:45:00+08:00,2311,67300.0,67330.0,67230.0,67280.0,158
2023-07-10 22:00:00+08:00,2311,67270.0,67290.0,67220.0,67230.0,189
2023-07-10 22:15:00+08:00,2311,67230.0,67250.0,67170.0,67170.0,129
2023-07-10 22:30:00+08:00,2311,67200.0,67240.0,67150.0,67180.0,88
2023-07-10 22:45:00+08:00,2311,67200.0,67230.0,67180.0,67210.0,45
2023-07-10 23:00:00+08:00,2311,67230.0,67280.0,67230.0,67260.0,27
2023-07-10 23:15:00+08:00,2311,67260.0,67280.0,67230.0,67250.0,19
2023-07-10 23:30:00+08:00,2311,67250.0,67250.0,67230.0,67230.0,27
2023-07-10 23:45:00+08:00,2311,67240.0,67270.0,67240.0,67260.0,4
2023-07-11 00:00:00+08:00,2311,67260.0,67260.0,67260.0,67260.0,1
2023-07-11 00:30:00+08:00,2311,67290.0,67320.0,67280.0,67280.0,19
2023-07-11 00:45:00+08:00,2311,67280.0,67330.0,67270.0,67330.0,11
2023-07-11 09:00:00+08:00,2311,67360.0,67600.0,67350.0,67490.0,293
2023-07-11 09:15:00+08:00,2311,67510.0,67550.0,67490.0,67530.0,62
2023-07-11 09:30:00+08:00,2311,67530.0,67550.0,67460.0,67470.0,107
2023-07-11 09:45:00+08:00,2311,67500.0,67510.0,67440.0,67490.0,71
2023-07-11 10:00:00+08:00,2311,67480.0,67550.0,67450.0,67470.0,221
2023-07-11 10:30:00+08:00,2311,67500.0,67530.0,67400.0,67460.0,331
2023-07-11 10:45:00+08:00,2311,67460.0,67470.0,67330.0,67430.0,396
2023-07-11 11:00:00+08:00,2311,67420.0,67460.0,67400.0,67460.0,181
2023-07-11 11:15:00+08:00,2311,67460.0,67470.0,67430.0,67440.0,150
2023-07-11 13:30:00+08:00,2311,67540.0,67570.0,67430.0,67510.0,185
2023-07-11 13:45:00+08:00,2311,67490.0,67520.0,67470.0,67470.0,106
2023-07-11 14:00:00+08:00,2311,67480.0,67570.0,67480.0,67550.0,445
2023-07-11 14:15:00+08:00,2311,67540.0,67570.0,67520.0,67550.0,141
2023-07-11 14:30:00+08:00,2311,67540.0,67570.0,67540.0,67560.0,119
2023-07-11 14:45:00+08:00,2311,67580.0,67590.0,67530.0,67540.0,181
2023-07-11 21:00:00+08:00,2311,67100.0,67250.0,67100.0,67170.0,204
2023-07-11 21:15:00+08:00,2311,67160.0,67200.0,67110.0,67140.0,61
2023-07-11 21:30:00+08:00,2311,67170.0,67170.0,67120.0,67120.0,104
2023-07-11 21:45:00+08:00,2311,67130.0,67190.0,67120.0,67150.0,38
2023-07-11 22:00:00+08:00,2311,67140.0,67160.0,67120.0,67120.0,12
2023-07-11 22:15:00+08:00,2311,67140.0,67140.0,67090.0,67090.0,53
2023-07-11 22:30:00+08:00,2311,67080.0,67100.0,66950.0,66960.0,107
2023-07-11 22:45:00+08:00,2311,66970.0,67050.0,66970.0,66990.0,35
2023-07-11 23:00:00+08:00,2311,67030.0,67050.0,66960.0,67040.0,131
2023-07-11 23:15:00+08:00,2311,67060.0,67060.0,67030.0,67040.0,13
2023-07-11 23:30:00+08:00,2311,67020.0,67050.0,67010.0,67050.0,8
2023-07-11 23:45:00+08:00,2311,67080.0,67080.0,67040.0,67040.0,6
2023-07-12 00:00:00+08:00,2311,67050.0,67050.0,67050.0,67050.0,1
2023-07-12 00:30:00+08:00,2311,67080.0,67080.0,67080.0,67080.0,1
2023-07-12 00:45:00+08:00,2311,67070.0,67100.0,67040.0,67040.0,35
2023-07-12 09:00:00+08:00,2311,67110.0,67160.0,67070.0,67080.0,131
