symbol,frequency,open,high,low,close,volume,amount,pre_close,position,bob,eob
SHFE.cu2312,900s,66310.0,66380.0,66300.0,66360.0,1171,388458600.0,0.0,130342,2023-10-18 00:45:00+08:00,2023-10-18 01:00:00+08:00
SHFE.cu2312,900s,66380.0,66460.0,66360.0,66420.0,2289,760022150.0,0.0,130086,2023-10-18 09:00:00+08:00,2023-10-18 09:15:00+08:00
SHFE.cu2312,900s,66420.0,66490.0,66380.0,66450.0,1375,456763900.0,0.0,129873,2023-10-18 09:15:00+08:00,2023-10-18 09:30:00+08:00
SHFE.cu2312,900s,66450.0,66470.0,66370.0,66400.0,1221,405504150.0,0.0,129770,2023-10-18 09:30:00+08:00,2023-10-18 09:45:00+08:00
SHFE.cu2312,900s,66410.0,66430.0,66380.0,66410.0,957,317756950.0,0.0,129753,2023-10-18 09:45:00+08:00,2023-10-18 10:00:00+08:00
SHFE.cu2312,900s,66420.0,66650.0,66420.0,66620.0,6298,2095391600.0,0.0,129447,2023-10-18 10:00:00+08:00,2023-10-18 10:15:00+08:00
SHFE.cu2312,900s,66620.0,66660.0,66570.0,66630.0,3466,1154536000.0,0.0,129201,2023-10-18 10:30:00+08:00,2023-10-18 10:45:00+08:00
SHFE.cu2312,900s,66630.0,66640.0,66570.0,66600.0,1389,462577300.0,0.0,129234,2023-10-18 10:45:00+08:00,2023-10-18 11:00:00+08:00
SHFE.cu2312,900s,66610.0,66670.0,66570.0,66600.0,1797,598668650.0,0.0,129614,2023-10-18 11:00:00+08:00,2023-10-18 11:15:00+08:00
SHFE.cu2312,900s,66610.0,66610.0,66520.0,66540.0,2241,745704500.0,0.0,129342,2023-10-18 11:15:00+08:00,2023-10-18 11:30:00+08:00
SHFE.cu2312,900s,66550.0,66720.0,66550.0,66630.0,2791,929836000.0,0.0,129738,2023-10-18 13:30:00+08:00,2023-10-18 13:45:00+08:00
SHFE.cu2312,900s,66640.0,66680.0,66610.0,66640.0,1318,439181900.0,0.0,129732,2023-10-18 13:45:00+08:00,2023-10-18 14:00:00+08:00
SHFE.cu2312,900s,66630.0,66830.0,66630.0,66740.0,4032,1345492950.0,0.0,129015,2023-10-18 14:00:00+08:00,2023-10-18 14:15:00+08:00
SHFE.cu2312,900s,66740.0,66780.0,66720.0,66760.0,1088,363153600.0,0.0,128969,2023-10-18 14:15:00+08:00,2023-10-18 14:30:00+08:00
