symbol,frequency,open,high,low,close,volume,amount,pre_close,position,bob,eob
SHFE.cu2403,900s,67690.0,67690.0,67690.0,67690.0,1,338450.0,0.0,3157,2023-07-12 23:30:00+08:00,2023-07-12 23:45:00+08:00
SHFE.cu2403,900s,67610.0,67610.0,67610.0,67610.0,2,676100.0,0.0,3155,2023-07-13 09:00:00+08:00,2023-07-13 09:15:00+08:00
SHFE.cu2403,900s,67600.0,67600.0,67600.0,67600.0,1,338000.0,0.0,3154,2023-07-13 09:15:00+08:00,2023-07-13 09:30:00+08:00
SHFE.cu2403,900s,67670.0,67670.0,67670.0,67670.0,2,676700.0,0.0,3154,2023-07-13 10:30:00+08:00,2023-07-13 10:45:00+08:00
SHFE.cu2403,900s,67650.0,67650.0,67650.0,67650.0,25,8456250.0,0.0,3142,2023-07-13 10:45:00+08:00,2023-07-13 11:00:00+08:00
SHFE.cu2403,900s,67760.0,67760.0,67720.0,67720.0,5,1693250.0,0.0,3140,2023-07-13 11:15:00+08:00,2023-07-13 11:30:00+08:00
SHFE.cu2403,900s,67720.0,67720.0,67650.0,67680.0,13,4398800.0,0.0,3150,2023-07-13 13:30:00+08:00,2023-07-13 13:45:00+08:00
SHFE.cu2403,900s,67760.0,67760.0,67700.0,67700.0,2,677300.0,0.0,3150,2023-07-13 13:45:00+08:00,2023-07-13 14:00:00+08:00
SHFE.cu2403,900s,67680.0,67680.0,67680.0,67680.0,1,338400.0,0.0,3151,2023-07-13 14:15:00+08:00,2023-07-13 14:30:00+08:00
SHFE.cu2403,900s,67730.0,67730.0,67730.0,67730.0,1,338650.0,0.0,3151,2023-07-13 14:30:00+08:00,2023-07-13 14:45:00+08:00
SHFE.cu2403,900s,68100.0,68300.0,68100.0,68240.0,18,6141050.0,0.0,3149,2023-07-13 21:00:00+08:00,2023-07-13 21:15:00+08:00
SHFE.cu2403,900s,68250.0,68260.0,68250.0,68260.0,12,4095400.0,0.0,3144,2023-07-13 21:15:00+08:00,2023-07-13 21:30:00+08:00
SHFE.cu2403,900s,68300.0,68350.0,68300.0,68340.0,7,2391950.0,0.0,3145,2023-07-13 21:30:00+08:00,2023-07-13 21:45:00+08:00
SHFE.cu2403,900s,68400.0,68560.0,68400.0,68560.0,8,2737850.0,0.0,3147,2023-07-13 21:45:00+08:00,2023-07-13 22:00:00+08:00
SHFE.cu2403,900s,68670.0,68670.0,68670.0,68670.0,2,686700.0,0.0,3147,2023-07-13 22:15:00+08:00,2023-07-13 22:30:00+08:00
SHFE.cu2403,900s,68800.0,68800.0,68780.0,68780.0,2,687900.0,0.0,3148,2023-07-13 22:30:00+08:00,2023-07-13 22:45:00+08:00
SHFE.cu2403,900s,68800.0,68800.0,68800.0,68800.0,1,344000.0,0.0,3148,2023-07-13 22:45:00+08:00,2023-07-13 23:00:00+08:00
SHFE.cu2403,900s,68750.0,68750.0,68670.0,68670.0,3,1030600.0,0.0,3147,2023-07-13 23:00:00+08:00,2023-07-13 23:15:00+08:00
SHFE.cu2403,900s,68700.0,68700.0,68700.0,68700.0,1,343500.0,0.0,3146,2023-07-13 23:15:00+08:00,2023-07-13 23:30:00+08:00
SHFE.cu2403,900s,68690.0,68690.0,68690.0,68690.0,2,686900.0,0.0,3148,2023-07-14 00:45:00+08:00,2023-07-14 01:00:00+08:00
SHFE.cu2403,900s,68760.0,68760.0,68760.0,68760.0,2,687600.0,0.0,3148,2023-07-14 09:00:00+08:00,2023-07-14 09:15:00+08:00
SHFE.cu2403,900s,68690.0,68690.0,68690.0,68690.0,8,2747600.0,0.0,3156,2023-07-14 09:15:00+08:00,2023-07-14 09:30:00+08:00
SHFE.cu2403,900s,68690.0,68690.0,68690.0,68690.0,2,686900.0,0.0,3155,2023-07-14 09:30:00+08:00,2023-07-14 09:45:00+08:00
SHFE.cu2403,900s,68710.0,68720.0,68710.0,68720.0,2,687150.0,0.0,3155,2023-07-14 09:45:00+08:00,2023-07-14 10:00:00+08:00
SHFE.cu2403,900s,68710.0,68710.0,68710.0,68710.0,1,343550.0,0.0,3155,2023-07-14 10:00:00+08:00,2023-07-14 10:15:00+08:00
SHFE.cu2403,900s,68710.0,68710.0,68710.0,68710.0,1,343550.0,0.0,3155,2023-07-14 10:30:00+08:00,2023-07-14 10:45:00+08:00
SHFE.cu2403,900s,68540.0,68540.0,68540.0,68540.0,1,342700.0,0.0,3155,2023-07-14 13:30:00+08:00,2023-07-14 13:45:00+08:00
SHFE.cu2403,900s,68510.0,68550.0,68500.0,68540.0,100,34262000.0,0.0,3152,2023-07-14 13:45:00+08:00,2023-07-14 14:00:00+08:00
SHFE.cu2403,900s,68530.0,68580.0,68510.0,68570.0,22,7539000.0,0.0,3153,2023-07-14 14:00:00+08:00,2023-07-14 14:15:00+08:00
SHFE.cu2403,900s,68540.0,68570.0,68530.0,68560.0,87,29819400.0,0.0,3148,2023-07-14 14:15:00+08:00,2023-07-14 14:30:00+08:00
SHFE.cu2403,900s,68320.0,68410.0,68320.0,68410.0,5,1708450.0,0.0,3150,2023-07-14 14:45:00+08:00,2023-07-14 15:00:00+08:00
SHFE.cu2403,900s,68460.0,68660.0,68460.0,68660.0,35,12003050.0,0.0,3133,2023-07-14 21:15:00+08:00,2023-07-14 21:30:00+08:00
SHFE.cu2403,900s,68420.0,68560.0,68420.0,68560.0,5,1712700.0,0.0,3131,2023-07-14 21:30:00+08:00,2023-07-14 21:45:00+08:00
SHFE.cu2403,900s,68550.0,68660.0,68550.0,68660.0,10,3430400.0,0.0,3139,2023-07-14 21:45:00+08:00,2023-07-14 22:00:00+08:00
SHFE.cu2403,900s,68660.0,68660.0,68660.0,68660.0,1,343300.0,0.0,3139,2023-07-14 22:30:00+08:00,2023-07-14 22:45:00+08:00
SHFE.cu2403,900s,68630.0,68660.0,68510.0,68550.0,48,16457100.0,0.0,3173,2023-07-14 22:45:00+08:00,2023-07-14 23:00:00+08:00
SHFE.cu2403,900s,68500.0,68620.0,68500.0,68570.0,90,30853950.0,0.0,3237,2023-07-14 23:00:00+08:00,2023-07-14 23:15:00+08:00
SHFE.cu2403,900s,68590.0,68590.0,68590.0,68590.0,1,342950.0,0.0,3238,2023-07-14 23:15:00+08:00,2023-07-14 23:30:00+08:00
SHFE.cu2403,900s,68520.0,68520.0,68520.0,68520.0,1,342600.0,0.0,3238,2023-07-14 23:30:00+08:00,2023-07-14 23:45:00+08:00
SHFE.cu2403,900s,68490.0,68490.0,68490.0,68490.0,1,342450.0,0.0,3239,2023-07-14 23:45:00+08:00,2023-07-15 00:00:00+08:00
SHFE.cu2403,900s,68450.0,68450.0,68450.0,68450.0,10,3422500.0,0.0,3249,2023-07-17 09:15:00+08:00,2023-07-17 09:30:00+08:00
SHFE.cu2403,900s,68400.0,68400.0,68390.0,68390.0,3,1025900.0,0.0,3249,2023-07-17 09:30:00+08:00,2023-07-17 09:45:00+08:00
SHFE.cu2403,900s,68310.0,68310.0,68310.0,68310.0,2,683100.0,0.0,3250,2023-07-17 09:45:00+08:00,2023-07-17 10:00:00+08:00
SHFE.cu2403,900s,68290.0,68290.0,68290.0,68290.0,1,341450.0,0.0,3250,2023-07-17 10:00:00+08:00,2023-07-17 10:15:00+08:00
SHFE.cu2403,900s,68310.0,68380.0,68290.0,68380.0,3,1024900.0,0.0,3249,2023-07-17 10:30:00+08:00,2023-07-17 10:45:00+08:00
SHFE.cu2403,900s,68280.0,68280.0,68260.0,68260.0,4,1365500.0,0.0,3250,2023-07-17 10:45:00+08:00,2023-07-17 11:00:00+08:00
SHFE.cu2403,900s,68240.0,68240.0,68220.0,68220.0,11,3753100.0,0.0,3260,2023-07-17 11:00:00+08:00,2023-07-17 11:15:00+08:00
SHFE.cu2403,900s,68120.0,68120.0,68120.0,68120.0,1,340600.0,0.0,3261,2023-07-17 13:30:00+08:00,2023-07-17 13:45:00+08:00
SHFE.cu2403,900s,68080.0,68080.0,68080.0,68080.0,1,340400.0,0.0,3261,2023-07-17 13:45:00+08:00,2023-07-17 14:00:00+08:00
SHFE.cu2403,900s,68080.0,68080.0,68080.0,68080.0,1,340400.0,0.0,3261,2023-07-17 14:00:00+08:00,2023-07-17 14:15:00+08:00
SHFE.cu2403,900s,68030.0,68030.0,68010.0,68010.0,5,1700650.0,0.0,3258,2023-07-17 14:15:00+08:00,2023-07-17 14:30:00+08:00
SHFE.cu2403,900s,68000.0,68000.0,68000.0,68000.0,2,680000.0,0.0,3256,2023-07-17 14:30:00+08:00,2023-07-17 14:45:00+08:00
SHFE.cu2403,900s,68000.0,68000.0,68000.0,68000.0,5,1700000.0,0.0,3257,2023-07-17 14:45:00+08:00,2023-07-17 15:00:00+08:00
SHFE.cu2403,900s,67550.0,67550.0,67550.0,67550.0,1,337750.0,0.0,3257,2023-07-17 21:00:00+08:00,2023-07-17 21:15:00+08:00
SHFE.cu2403,900s,67500.0,67560.0,67500.0,67530.0,7,2363400.0,0.0,3259,2023-07-17 21:15:00+08:00,2023-07-17 21:30:00+08:00
SHFE.cu2403,900s,67400.0,67400.0,67350.0,67390.0,10,3368900.0,0.0,3260,2023-07-17 21:30:00+08:00,2023-07-17 21:45:00+08:00
SHFE.cu2403,900s,67420.0,67460.0,67420.0,67460.0,6,2023600.0,0.0,3261,2023-07-17 21:45:00+08:00,2023-07-17 22:00:00+08:00
SHFE.cu2403,900s,67570.0,67570.0,67570.0,67570.0,1,337850.0,0.0,3260,2023-07-17 22:00:00+08:00,2023-07-17 22:15:00+08:00
SHFE.cu2403,900s,67710.0,67720.0,67710.0,67720.0,2,677150.0,0.0,3260,2023-07-18 09:00:00+08:00,2023-07-18 09:15:00+08:00
SHFE.cu2403,900s,67730.0,67730.0,67730.0,67730.0,5,1693250.0,0.0,3258,2023-07-18 09:15:00+08:00,2023-07-18 09:30:00+08:00
SHFE.cu2403,900s,67770.0,67770.0,67680.0,67680.0,4,1354450.0,0.0,3260,2023-07-18 09:30:00+08:00,2023-07-18 09:45:00+08:00
SHFE.cu2403,900s,67720.0,67720.0,67720.0,67720.0,1,338600.0,0.0,3259,2023-07-18 09:45:00+08:00,2023-07-18 10:00:00+08:00
SHFE.cu2403,900s,67810.0,67850.0,67810.0,67850.0,3,1017550.0,0.0,3259,2023-07-18 10:30:00+08:00,2023-07-18 10:45:00+08:00
SHFE.cu2403,900s,67760.0,67760.0,67750.0,67750.0,5,1693800.0,0.0,3260,2023-07-18 11:00:00+08:00,2023-07-18 11:15:00+08:00
SHFE.cu2403,900s,67860.0,67860.0,67860.0,67860.0,1,339300.0,0.0,3259,2023-07-18 13:30:00+08:00,2023-07-18 13:45:00+08:00
SHFE.cu2403,900s,67730.0,67740.0,67730.0,67740.0,2,677350.0,0.0,3259,2023-07-18 13:45:00+08:00,2023-07-18 14:00:00+08:00
SHFE.cu2403,900s,67650.0,67650.0,67650.0,67650.0,2,676500.0,0.0,3261,2023-07-18 14:00:00+08:00,2023-07-18 14:15:00+08:00
SHFE.cu2403,900s,67630.0,67630.0,67630.0,67630.0,1,338150.0,0.0,3262,2023-07-18 14:15:00+08:00,2023-07-18 14:30:00+08:00
SHFE.cu2403,900s,67690.0,67690.0,67690.0,67690.0,2,676900.0,0.0,3262,2023-07-18 14:30:00+08:00,2023-07-18 14:45:00+08:00
SHFE.cu2403,900s,67710.0,67710.0,67680.0,67680.0,2,676950.0,0.0,3262,2023-07-18 14:45:00+08:00,2023-07-18 15:00:00+08:00
SHFE.cu2403,900s,67440.0,67610.0,67440.0,67600.0,10,3377400.0,0.0,3258,2023-07-18 21:00:00+08:00,2023-07-18 21:15:00+08:00
SHFE.cu2403,900s,67650.0,67650.0,67560.0,67560.0,3,1014300.0,0.0,3257,2023-07-18 21:15:00+08:00,2023-07-18 21:30:00+08:00
SHFE.cu2403,900s,67530.0,67570.0,67520.0,67570.0,14,4727900.0,0.0,3249,2023-07-18 21:30:00+08:00,2023-07-18 21:45:00+08:00
SHFE.cu2403,900s,67610.0,67610.0,67610.0,67610.0,1,338050.0,0.0,3248,2023-07-18 21:45:00+08:00,2023-07-18 22:00:00+08:00
SHFE.cu2403,900s,67640.0,67640.0,67640.0,67640.0,5,1691000.0,0.0,3243,2023-07-18 22:00:00+08:00,2023-07-18 22:15:00+08:00
SHFE.cu2403,900s,67720.0,67720.0,67720.0,67720.0,1,338600.0,0.0,3244,2023-07-18 23:45:00+08:00,2023-07-19 00:00:00+08:00
SHFE.cu2403,900s,67800.0,67800.0,67800.0,67800.0,2,678000.0,0.0,3246,2023-07-19 00:00:00+08:00,2023-07-19 00:15:00+08:00
SHFE.cu2403,900s,67830.0,67830.0,67740.0,67740.0,2,677850.0,0.0,3246,2023-07-19 09:00:00+08:00,2023-07-19 09:15:00+08:00
SHFE.cu2403,900s,67750.0,67750.0,67750.0,67750.0,1,338750.0,0.0,3245,2023-07-19 09:15:00+08:00,2023-07-19 09:30:00+08:00
SHFE.cu2403,900s,67770.0,67770.0,67770.0,67770.0,1,338850.0,0.0,3245,2023-07-19 09:30:00+08:00,2023-07-19 09:45:00+08:00
SHFE.cu2403,900s,67780.0,67780.0,67710.0,67710.0,8,2709050.0,0.0,3248,2023-07-19 10:00:00+08:00,2023-07-19 10:15:00+08:00
SHFE.cu2403,900s,67700.0,67700.0,67630.0,67650.0,3,1014900.0,0.0,3249,2023-07-19 10:30:00+08:00,2023-07-19 10:45:00+08:00
SHFE.cu2403,900s,67670.0,67670.0,67640.0,67640.0,4,1353100.0,0.0,3249,2023-07-19 11:00:00+08:00,2023-07-19 11:15:00+08:00
SHFE.cu2403,900s,67650.0,67660.0,67650.0,67660.0,6,2029750.0,0.0,3251,2023-07-19 11:15:00+08:00,2023-07-19 11:30:00+08:00
SHFE.cu2403,900s,67730.0,67800.0,67730.0,67800.0,9,3048200.0,0.0,3253,2023-07-19 14:00:00+08:00,2023-07-19 14:15:00+08:00
SHFE.cu2403,900s,67700.0,67700.0,67700.0,67700.0,1,338500.0,0.0,3253,2023-07-19 14:30:00+08:00,2023-07-19 14:45:00+08:00
SHFE.cu2403,900s,67750.0,67800.0,67730.0,67800.0,14,4742450.0,0.0,3254,2023-07-19 14:45:00+08:00,2023-07-19 15:00:00+08:00
SHFE.cu2403,900s,67700.0,67700.0,67700.0,67700.0,2,677000.0,0.0,3255,2023-07-19 21:00:00+08:00,2023-07-19 21:15:00+08:00
SHFE.cu2403,900s,67750.0,67750.0,67750.0,67750.0,1,338750.0,0.0,3255,2023-07-19 21:15:00+08:00,2023-07-19 21:30:00+08:00
SHFE.cu2403,900s,67740.0,67740.0,67740.0,67740.0,1,338700.0,0.0,3255,2023-07-19 21:30:00+08:00,2023-07-19 21:45:00+08:00
SHFE.cu2403,900s,67780.0,67790.0,67770.0,67770.0,4,1355650.0,0.0,3255,2023-07-19 21:45:00+08:00,2023-07-19 22:00:00+08:00
SHFE.cu2403,900s,67740.0,67820.0,67740.0,67820.0,7,2372050.0,0.0,3258,2023-07-19 22:00:00+08:00,2023-07-19 22:15:00+08:00
SHFE.cu2403,900s,67780.0,67780.0,67720.0,67720.0,3,1016150.0,0.0,3258,2023-07-19 22:15:00+08:00,2023-07-19 22:30:00+08:00
SHFE.cu2403,900s,67650.0,67650.0,67560.0,67570.0,12,4055600.0,0.0,3261,2023-07-19 22:30:00+08:00,2023-07-19 22:45:00+08:00
SHFE.cu2403,900s,67650.0,67720.0,67650.0,67720.0,4,1353700.0,0.0,3261,2023-07-19 23:15:00+08:00,2023-07-19 23:30:00+08:00
SHFE.cu2403,900s,67830.0,67860.0,67830.0,67860.0,4,1356900.0,0.0,3260,2023-07-20 09:00:00+08:00,2023-07-20 09:15:00+08:00
SHFE.cu2403,900s,67910.0,67920.0,67910.0,67920.0,4,1358350.0,0.0,3262,2023-07-20 09:15:00+08:00,2023-07-20 09:30:00+08:00
SHFE.cu2403,900s,67860.0,67860.0,67860.0,67860.0,2,678600.0,0.0,3263,2023-07-20 09:30:00+08:00,2023-07-20 09:45:00+08:00
SHFE.cu2403,900s,67780.0,67780.0,67780.0,67780.0,5,1694500.0,0.0,3267,2023-07-20 10:00:00+08:00,2023-07-20 10:15:00+08:00
SHFE.cu2403,900s,67650.0,67650.0,67650.0,67650.0,2,676500.0,0.0,3268,2023-07-20 10:30:00+08:00,2023-07-20 10:45:00+08:00
SHFE.cu2403,900s,67650.0,67650.0,67650.0,67650.0,3,1014750.0,0.0,3267,2023-07-20 10:45:00+08:00,2023-07-20 11:00:00+08:00
SHFE.cu2403,900s,67810.0,67810.0,67810.0,67810.0,2,678100.0,0.0,3268,2023-07-20 13:30:00+08:00,2023-07-20 13:45:00+08:00
SHFE.cu2403,900s,67920.0,67920.0,67780.0,67780.0,36,12209300.0,0.0,3271,2023-07-20 13:45:00+08:00,2023-07-20 14:00:00+08:00
SHFE.cu2403,900s,67750.0,67750.0,67750.0,67750.0,1,338750.0,0.0,3271,2023-07-20 14:15:00+08:00,2023-07-20 14:30:00+08:00
SHFE.cu2403,900s,67730.0,67730.0,67730.0,67730.0,3,1015950.0,0.0,3271,2023-07-20 14:30:00+08:00,2023-07-20 14:45:00+08:00
SHFE.cu2403,900s,67660.0,67770.0,67660.0,67730.0,3,1015800.0,0.0,3271,2023-07-20 14:45:00+08:00,2023-07-20 15:00:00+08:00
SHFE.cu2403,900s,68180.0,68180.0,68070.0,68070.0,4,1362500.0,0.0,3269,2023-07-20 21:00:00+08:00,2023-07-20 21:15:00+08:00
SHFE.cu2403,900s,68070.0,68110.0,68070.0,68110.0,3,1021400.0,0.0,3269,2023-07-20 21:15:00+08:00,2023-07-20 21:30:00+08:00
SHFE.cu2403,900s,67990.0,67990.0,67990.0,67990.0,1,339950.0,0.0,3269,2023-07-20 21:30:00+08:00,2023-07-20 21:45:00+08:00
