symbol,frequency,open,high,low,close,volume,amount,pre_close,position,bob,eob
SHFE.cu2311,900s,67130.0,67180.0,67130.0,67180.0,12,4029850.0,0.0,22148,2023-07-07 23:15:00+08:00,2023-07-07 23:30:00+08:00
SHFE.cu2311,900s,67200.0,67210.0,67180.0,67200.0,12,4031900.0,0.0,22153,2023-07-07 23:30:00+08:00,2023-07-07 23:45:00+08:00
SHFE.cu2311,900s,67150.0,67150.0,67150.0,67150.0,1,335750.0,0.0,22153,2023-07-07 23:45:00+08:00,2023-07-08 00:00:00+08:00
SHFE.cu2311,900s,67160.0,67170.0,67130.0,67150.0,7,2350200.0,0.0,22155,2023-07-08 00:00:00+08:00,2023-07-08 00:15:00+08:00
SHFE.cu2311,900s,67140.0,67140.0,67140.0,67140.0,1,335700.0,0.0,22156,2023-07-08 00:30:00+08:00,2023-07-08 00:45:00+08:00
SHFE.cu2311,900s,67170.0,67220.0,67170.0,67220.0,24,8063850.0,0.0,22158,2023-07-08 00:45:00+08:00,2023-07-08 01:00:00+08:00
SHFE.cu2311,900s,67170.0,67260.0,67170.0,67220.0,116,38994700.0,0.0,22180,2023-07-10 09:00:00+08:00,2023-07-10 09:15:00+08:00
SHFE.cu2311,900s,67220.0,67380.0,67200.0,67360.0,174,58539700.0,0.0,22226,2023-07-10 09:15:00+08:00,2023-07-10 09:30:00+08:00
SHFE.cu2311,900s,67380.0,67400.0,67200.0,67230.0,68,22887650.0,0.0,22216,2023-07-10 09:30:00+08:00,2023-07-10 09:45:00+08:00
SHFE.cu2311,900s,67210.0,67210.0,67170.0,67210.0,54,18142900.0,0.0,22231,2023-07-10 09:45:00+08:00,2023-07-10 10:00:00+08:00
SHFE.cu2311,900s,67200.0,67240.0,67150.0,67150.0,98,32928250.0,0.0,22287,2023-07-10 10:00:00+08:00,2023-07-10 10:15:00+08:00
SHFE.cu2311,900s,67130.0,67130.0,67100.0,67110.0,170,57049550.0,0.0,22353,2023-07-10 10:30:00+08:00,2023-07-10 10:45:00+08:00
SHFE.cu2311,900s,67120.0,67160.0,67090.0,67150.0,294,98680000.0,0.0,22479,2023-07-10 10:45:00+08:00,2023-07-10 11:00:00+08:00
SHFE.cu2311,900s,67150.0,67200.0,67100.0,67110.0,257,86295800.0,0.0,22551,2023-07-10 11:00:00+08:00,2023-07-10 11:15:00+08:00
SHFE.cu2311,900s,67100.0,67130.0,67070.0,67070.0,100,33547700.0,0.0,22616,2023-07-10 11:15:00+08:00,2023-07-10 11:30:00+08:00
SHFE.cu2311,900s,67070.0,67090.0,66920.0,66930.0,301,100826600.0,0.0,22760,2023-07-10 13:30:00+08:00,2023-07-10 13:45:00+08:00
SHFE.cu2311,900s,66940.0,66970.0,66940.0,66950.0,52,17407250.0,0.0,22774,2023-07-10 13:45:00+08:00,2023-07-10 14:00:00+08:00
SHFE.cu2311,900s,66980.0,67000.0,66940.0,66940.0,79,26449300.0,0.0,22795,2023-07-10 14:00:00+08:00,2023-07-10 14:15:00+08:00
SHFE.cu2311,900s,66970.0,67010.0,66960.0,67000.0,121,40525200.0,0.0,22823,2023-07-10 14:15:00+08:00,2023-07-10 14:30:00+08:00
SHFE.cu2311,900s,67000.0,67020.0,66970.0,66990.0,217,72684700.0,0.0,22903,2023-07-10 14:30:00+08:00,2023-07-10 14:45:00+08:00
SHFE.cu2311,900s,67030.0,67050.0,67000.0,67020.0,119,39878850.0,0.0,22924,2023-07-10 14:45:00+08:00,2023-07-10 15:00:00+08:00
SHFE.cu2311,900s,66960.0,67160.0,66940.0,67150.0,255,85477950.0,0.0,22952,2023-07-10 21:00:00+08:00,2023-07-10 21:15:00+08:00
SHFE.cu2311,900s,67150.0,67270.0,67150.0,67200.0,222,74611900.0,0.0,22885,2023-07-10 21:15:00+08:00,2023-07-10 21:30:00+08:00
SHFE.cu2311,900s,67210.0,67300.0,67160.0,67290.0,85,28575000.0,0.0,22891,2023-07-10 21:30:00+08:00,2023-07-10 21:45:00+08:00
SHFE.cu2311,900s,67300.0,67330.0,67230.0,67280.0,158,53159450.0,0.0,22901,2023-07-10 21:45:00+08:00,2023-07-10 22:00:00+08:00
SHFE.cu2311,900s,67270.0,67290.0,67220.0,67230.0,189,63560300.0,0.0,22920,2023-07-10 22:00:00+08:00,2023-07-10 22:15:00+08:00
SHFE.cu2311,900s,67230.0,67250.0,67170.0,67170.0,129,43349850.0,0.0,22932,2023-07-10 22:15:00+08:00,2023-07-10 22:30:00+08:00
SHFE.cu2311,900s,67200.0,67240.0,67150.0,67180.0,88,29564950.0,0.0,22975,2023-07-10 22:30:00+08:00,2023-07-10 22:45:00+08:00
SHFE.cu2311,900s,67200.0,67230.0,67180.0,67210.0,45,15119250.0,0.0,22991,2023-07-10 22:45:00+08:00,2023-07-10 23:00:00+08:00
SHFE.cu2311,900s,67230.0,67280.0,67230.0,67260.0,27,9079500.0,0.0,23004,2023-07-10 23:00:00+08:00,2023-07-10 23:15:00+08:00
SHFE.cu2311,900s,67260.0,67280.0,67230.0,67250.0,19,6389300.0,0.0,23007,2023-07-10 23:15:00+08:00,2023-07-10 23:30:00+08:00
SHFE.cu2311,900s,67250.0,67250.0,67230.0,67230.0,27,9077400.0,0.0,23001,2023-07-10 23:30:00+08:00,2023-07-10 23:45:00+08:00
SHFE.cu2311,900s,67240.0,67270.0,67240.0,67260.0,4,1345100.0,0.0,23001,2023-07-10 23:45:00+08:00,2023-07-11 00:00:00+08:00
SHFE.cu2311,900s,67260.0,67260.0,67260.0,67260.0,1,336300.0,0.0,23001,2023-07-11 00:00:00+08:00,2023-07-11 00:15:00+08:00
SHFE.cu2311,900s,67290.0,67320.0,67280.0,67280.0,19,6393000.0,0.0,22998,2023-07-11 00:30:00+08:00,2023-07-11 00:45:00+08:00
SHFE.cu2311,900s,67280.0,67330.0,67270.0,67330.0,11,3701500.0,0.0,22990,2023-07-11 00:45:00+08:00,2023-07-11 01:00:00+08:00
SHFE.cu2311,900s,67360.0,67600.0,67350.0,67490.0,293,98881650.0,0.0,22861,2023-07-11 09:00:00+08:00,2023-07-11 09:15:00+08:00
SHFE.cu2311,900s,67510.0,67550.0,67490.0,67530.0,62,20932200.0,0.0,22856,2023-07-11 09:15:00+08:00,2023-07-11 09:30:00+08:00
SHFE.cu2311,900s,67530.0,67550.0,67460.0,67470.0,107,36112600.0,0.0,22861,2023-07-11 09:30:00+08:00,2023-07-11 09:45:00+08:00
SHFE.cu2311,900s,67500.0,67510.0,67440.0,67490.0,71,23958150.0,0.0,22841,2023-07-11 09:45:00+08:00,2023-07-11 10:00:00+08:00
SHFE.cu2311,900s,67480.0,67550.0,67450.0,67470.0,221,74597500.0,0.0,22799,2023-07-11 10:00:00+08:00,2023-07-11 10:15:00+08:00
SHFE.cu2311,900s,67500.0,67530.0,67400.0,67460.0,331,111652100.0,0.0,22818,2023-07-11 10:30:00+08:00,2023-07-11 10:45:00+08:00
SHFE.cu2311,900s,67460.0,67470.0,67330.0,67430.0,396,133397950.0,0.0,22918,2023-07-11 10:45:00+08:00,2023-07-11 11:00:00+08:00
SHFE.cu2311,900s,67420.0,67460.0,67400.0,67460.0,181,61024000.0,0.0,22924,2023-07-11 11:00:00+08:00,2023-07-11 11:15:00+08:00
SHFE.cu2311,900s,67460.0,67470.0,67430.0,67440.0,150,50588350.0,0.0,22896,2023-07-11 11:15:00+08:00,2023-07-11 11:30:00+08:00
SHFE.cu2311,900s,67540.0,67570.0,67430.0,67510.0,185,62448900.0,0.0,22982,2023-07-11 13:30:00+08:00,2023-07-11 13:45:00+08:00
SHFE.cu2311,900s,67490.0,67520.0,67470.0,67470.0,106,35769700.0,0.0,22972,2023-07-11 13:45:00+08:00,2023-07-11 14:00:00+08:00
SHFE.cu2311,900s,67480.0,67570.0,67480.0,67550.0,445,150258850.0,0.0,23139,2023-07-11 14:00:00+08:00,2023-07-11 14:15:00+08:00
SHFE.cu2311,900s,67540.0,67570.0,67520.0,67550.0,141,47619800.0,0.0,23165,2023-07-11 14:15:00+08:00,2023-07-11 14:30:00+08:00
SHFE.cu2311,900s,67540.0,67570.0,67540.0,67560.0,119,40194900.0,0.0,23131,2023-07-11 14:30:00+08:00,2023-07-11 14:45:00+08:00
SHFE.cu2311,900s,67580.0,67590.0,67530.0,67540.0,181,61139500.0,0.0,23154,2023-07-11 14:45:00+08:00,2023-07-11 15:00:00+08:00
SHFE.cu2311,900s,67100.0,67250.0,67100.0,67170.0,204,68547250.0,0.0,23139,2023-07-11 21:00:00+08:00,2023-07-11 21:15:00+08:00
SHFE.cu2311,900s,67160.0,67200.0,67110.0,67140.0,61,20480850.0,0.0,23145,2023-07-11 21:15:00+08:00,2023-07-11 21:30:00+08:00
SHFE.cu2311,900s,67170.0,67170.0,67120.0,67120.0,104,34918200.0,0.0,23170,2023-07-11 21:30:00+08:00,2023-07-11 21:45:00+08:00
SHFE.cu2311,900s,67130.0,67190.0,67120.0,67150.0,38,12755400.0,0.0,23162,2023-07-11 21:45:00+08:00,2023-07-11 22:00:00+08:00
SHFE.cu2311,900s,67140.0,67160.0,67120.0,67120.0,12,4028000.0,0.0,23158,2023-07-11 22:00:00+08:00,2023-07-11 22:15:00+08:00
SHFE.cu2311,900s,67140.0,67140.0,67090.0,67090.0,53,17784750.0,0.0,23156,2023-07-11 22:15:00+08:00,2023-07-11 22:30:00+08:00
SHFE.cu2311,900s,67080.0,67100.0,66950.0,66960.0,107,35859250.0,0.0,23135,2023-07-11 22:30:00+08:00,2023-07-11 22:45:00+08:00
SHFE.cu2311,900s,66970.0,67050.0,66970.0,66990.0,35,11725750.0,0.0,23118,2023-07-11 22:45:00+08:00,2023-07-11 23:00:00+08:00
SHFE.cu2311,900s,67030.0,67050.0,66960.0,67040.0,131,43892400.0,0.0,23162,2023-07-11 23:00:00+08:00,2023-07-11 23:15:00+08:00
SHFE.cu2311,900s,67060.0,67060.0,67030.0,67040.0,13,4358150.0,0.0,23163,2023-07-11 23:15:00+08:00,2023-07-11 23:30:00+08:00
SHFE.cu2311,900s,67020.0,67050.0,67010.0,67050.0,8,2681000.0,0.0,23167,2023-07-11 23:30:00+08:00,2023-07-11 23:45:00+08:00
SHFE.cu2311,900s,67080.0,67080.0,67040.0,67040.0,6,2011850.0,0.0,23167,2023-07-11 23:45:00+08:00,2023-07-12 00:00:00+08:00
SHFE.cu2311,900s,67050.0,67050.0,67050.0,67050.0,1,335250.0,0.0,23168,2023-07-12 00:00:00+08:00,2023-07-12 00:15:00+08:00
SHFE.cu2311,900s,67080.0,67080.0,67080.0,67080.0,1,335400.0,0.0,23169,2023-07-12 00:30:00+08:00,2023-07-12 00:45:00+08:00
SHFE.cu2311,900s,67070.0,67100.0,67040.0,67040.0,35,11736500.0,0.0,23164,2023-07-12 00:45:00+08:00,2023-07-12 01:00:00+08:00
SHFE.cu2311,900s,67110.0,67160.0,67070.0,67080.0,131,43968800.0,0.0,23190,2023-07-12 09:00:00+08:00,2023-07-12 09:15:00+08:00
SHFE.cu2311,900s,67080.0,67110.0,67060.0,67070.0,19,6373450.0,0.0,23188,2023-07-12 09:15:00+08:00,2023-07-12 09:30:00+08:00
SHFE.cu2311,900s,67040.0,67080.0,67010.0,67080.0,163,54635350.0,0.0,23226,2023-07-12 09:30:00+08:00,2023-07-12 09:45:00+08:00
SHFE.cu2311,900s,67080.0,67100.0,67070.0,67070.0,47,15763950.0,0.0,23221,2023-07-12 09:45:00+08:00,2023-07-12 10:00:00+08:00
SHFE.cu2311,900s,67060.0,67120.0,67050.0,67110.0,136,45622350.0,0.0,23305,2023-07-12 10:00:00+08:00,2023-07-12 10:15:00+08:00
SHFE.cu2311,900s,67170.0,67220.0,67140.0,67160.0,83,27878450.0,0.0,23290,2023-07-12 10:30:00+08:00,2023-07-12 10:45:00+08:00
SHFE.cu2311,900s,67180.0,67200.0,67150.0,67200.0,80,26868950.0,0.0,23314,2023-07-12 10:45:00+08:00,2023-07-12 11:00:00+08:00
SHFE.cu2311,900s,67210.0,67220.0,67150.0,67200.0,56,18812800.0,0.0,23338,2023-07-12 11:00:00+08:00,2023-07-12 11:15:00+08:00
SHFE.cu2311,900s,67180.0,67220.0,67180.0,67210.0,81,27213800.0,0.0,23392,2023-07-12 11:15:00+08:00,2023-07-12 11:30:00+08:00
SHFE.cu2311,900s,67250.0,67280.0,67100.0,67140.0,235,78924750.0,0.0,23414,2023-07-12 13:30:00+08:00,2023-07-12 13:45:00+08:00
SHFE.cu2311,900s,67140.0,67180.0,67100.0,67100.0,56,18798800.0,0.0,23416,2023-07-12 13:45:00+08:00,2023-07-12 14:00:00+08:00
SHFE.cu2311,900s,67110.0,67170.0,67110.0,67150.0,170,57068800.0,0.0,23513,2023-07-12 14:00:00+08:00,2023-07-12 14:15:00+08:00
SHFE.cu2311,900s,67170.0,67170.0,67150.0,67170.0,60,20149100.0,0.0,23562,2023-07-12 14:15:00+08:00,2023-07-12 14:30:00+08:00
SHFE.cu2311,900s,67170.0,67190.0,67160.0,67160.0,168,56422200.0,0.0,23691,2023-07-12 14:30:00+08:00,2023-07-12 14:45:00+08:00
SHFE.cu2311,900s,67150.0,67160.0,67080.0,67120.0,130,43619900.0,0.0,23729,2023-07-12 14:45:00+08:00,2023-07-12 15:00:00+08:00
SHFE.cu2311,900s,67460.0,67640.0,67430.0,67610.0,306,103325750.0,0.0,23728,2023-07-12 21:00:00+08:00,2023-07-12 21:15:00+08:00
SHFE.cu2311,900s,67630.0,67750.0,67630.0,67660.0,384,129954850.0,0.0,23641,2023-07-12 21:15:00+08:00,2023-07-12 21:30:00+08:00
SHFE.cu2311,900s,67660.0,67700.0,67610.0,67630.0,159,53786350.0,0.0,23676,2023-07-12 21:30:00+08:00,2023-07-12 21:45:00+08:00
SHFE.cu2311,900s,67660.0,67770.0,67660.0,67770.0,206,69781650.0,0.0,23707,2023-07-12 21:45:00+08:00,2023-07-12 22:00:00+08:00
SHFE.cu2311,900s,67770.0,67910.0,67750.0,67910.0,266,90205200.0,0.0,23668,2023-07-12 22:00:00+08:00,2023-07-12 22:15:00+08:00
SHFE.cu2311,900s,67870.0,67870.0,67730.0,67750.0,115,38995900.0,0.0,23617,2023-07-12 22:15:00+08:00,2023-07-12 22:30:00+08:00
SHFE.cu2311,900s,67750.0,67820.0,67740.0,67820.0,38,12877950.0,0.0,23619,2023-07-12 22:30:00+08:00,2023-07-12 22:45:00+08:00
SHFE.cu2311,900s,67850.0,68020.0,67840.0,68000.0,121,41105200.0,0.0,23607,2023-07-12 22:45:00+08:00,2023-07-12 23:00:00+08:00
SHFE.cu2311,900s,68020.0,68120.0,68000.0,68020.0,160,54448450.0,0.0,23605,2023-07-12 23:00:00+08:00,2023-07-12 23:15:00+08:00
SHFE.cu2311,900s,68030.0,68030.0,67970.0,68030.0,56,19040700.0,0.0,23576,2023-07-12 23:15:00+08:00,2023-07-12 23:30:00+08:00
SHFE.cu2311,900s,68040.0,68040.0,67950.0,67970.0,15,5101150.0,0.0,23569,2023-07-12 23:30:00+08:00,2023-07-12 23:45:00+08:00
SHFE.cu2311,900s,67960.0,67980.0,67940.0,67960.0,18,6116200.0,0.0,23579,2023-07-12 23:45:00+08:00,2023-07-13 00:00:00+08:00
SHFE.cu2311,900s,67950.0,67970.0,67950.0,67970.0,5,1699100.0,0.0,23579,2023-07-13 00:00:00+08:00,2023-07-13 00:15:00+08:00
SHFE.cu2311,900s,67990.0,68000.0,67970.0,67980.0,6,2039450.0,0.0,23580,2023-07-13 00:15:00+08:00,2023-07-13 00:30:00+08:00
SHFE.cu2311,900s,68000.0,68000.0,67980.0,67980.0,4,1359800.0,0.0,23579,2023-07-13 00:30:00+08:00,2023-07-13 00:45:00+08:00
SHFE.cu2311,900s,67920.0,67990.0,67880.0,67880.0,94,31929650.0,0.0,23566,2023-07-13 00:45:00+08:00,2023-07-13 01:00:00+08:00
SHFE.cu2311,900s,67980.0,67980.0,67890.0,67930.0,131,44495400.0,0.0,23567,2023-07-13 09:00:00+08:00,2023-07-13 09:15:00+08:00
SHFE.cu2311,900s,67920.0,67920.0,67820.0,67840.0,98,33251000.0,0.0,23587,2023-07-13 09:15:00+08:00,2023-07-13 09:30:00+08:00
SHFE.cu2311,900s,67840.0,67870.0,67810.0,67860.0,101,34257150.0,0.0,23600,2023-07-13 09:30:00+08:00,2023-07-13 09:45:00+08:00
SHFE.cu2311,900s,67860.0,67970.0,67850.0,67970.0,73,24786100.0,0.0,23596,2023-07-13 09:45:00+08:00,2023-07-13 10:00:00+08:00
SHFE.cu2311,900s,67960.0,67970.0,67890.0,67970.0,28,9510400.0,0.0,23601,2023-07-13 10:00:00+08:00,2023-07-13 10:15:00+08:00
SHFE.cu2311,900s,67980.0,67980.0,67920.0,67920.0,61,20725900.0,0.0,23628,2023-07-13 10:30:00+08:00,2023-07-13 10:45:00+08:00
SHFE.cu2311,900s,67950.0,67970.0,67930.0,67930.0,44,14949650.0,0.0,23649,2023-07-13 10:45:00+08:00,2023-07-13 11:00:00+08:00
SHFE.cu2311,900s,67910.0,68000.0,67910.0,68000.0,71,24125450.0,0.0,23685,2023-07-13 11:00:00+08:00,2023-07-13 11:15:00+08:00
SHFE.cu2311,900s,67990.0,68050.0,67950.0,67950.0,39,13260750.0,0.0,23687,2023-07-13 11:15:00+08:00,2023-07-13 11:30:00+08:00
SHFE.cu2311,900s,67970.0,68000.0,67870.0,67990.0,98,33290950.0,0.0,23731,2023-07-13 13:30:00+08:00,2023-07-13 13:45:00+08:00
SHFE.cu2311,900s,67990.0,68040.0,67900.0,67900.0,123,41799350.0,0.0,23782,2023-07-13 13:45:00+08:00,2023-07-13 14:00:00+08:00
SHFE.cu2311,900s,67900.0,67950.0,67900.0,67910.0,34,11547000.0,0.0,23792,2023-07-13 14:00:00+08:00,2023-07-13 14:15:00+08:00
SHFE.cu2311,900s,67910.0,68000.0,67910.0,68000.0,86,29226650.0,0.0,23838,2023-07-13 14:15:00+08:00,2023-07-13 14:30:00+08:00
SHFE.cu2311,900s,67980.0,68030.0,67960.0,67990.0,103,35022300.0,0.0,23911,2023-07-13 14:30:00+08:00,2023-07-13 14:45:00+08:00
SHFE.cu2311,900s,67970.0,68020.0,67950.0,67970.0,93,31610050.0,0.0,23898,2023-07-13 14:45:00+08:00,2023-07-13 15:00:00+08:00
SHFE.cu2311,900s,68200.0,68620.0,68200.0,68540.0,725,248387450.0,0.0,23999,2023-07-13 21:00:00+08:00,2023-07-13 21:15:00+08:00
SHFE.cu2311,900s,68530.0,68570.0,68470.0,68540.0,245,83931950.0,0.0,24089,2023-07-13 21:15:00+08:00,2023-07-13 21:30:00+08:00
SHFE.cu2311,900s,68540.0,68650.0,68540.0,68630.0,188,64504000.0,0.0,24071,2023-07-13 21:30:00+08:00,2023-07-13 21:45:00+08:00
SHFE.cu2311,900s,68670.0,68920.0,68670.0,68880.0,236,81196150.0,0.0,24046,2023-07-13 21:45:00+08:00,2023-07-13 22:00:00+08:00
SHFE.cu2311,900s,68880.0,68960.0,68870.0,68920.0,76,26183300.0,0.0,24054,2023-07-13 22:00:00+08:00,2023-07-13 22:15:00+08:00
SHFE.cu2311,900s,68930.0,69040.0,68910.0,68950.0,179,61729500.0,0.0,24084,2023-07-13 22:15:00+08:00,2023-07-13 22:30:00+08:00
SHFE.cu2311,900s,68960.0,69120.0,68960.0,69020.0,95,32804200.0,0.0,24111,2023-07-13 22:30:00+08:00,2023-07-13 22:45:00+08:00
SHFE.cu2311,900s,69040.0,69070.0,68960.0,69040.0,115,39678400.0,0.0,24150,2023-07-13 22:45:00+08:00,2023-07-13 23:00:00+08:00
SHFE.cu2311,900s,69050.0,69050.0,68870.0,68940.0,285,98245550.0,0.0,24115,2023-07-13 23:00:00+08:00,2023-07-13 23:15:00+08:00
SHFE.cu2311,900s,68980.0,69050.0,68980.0,69020.0,34,11733850.0,0.0,24116,2023-07-13 23:15:00+08:00,2023-07-13 23:30:00+08:00
SHFE.cu2311,900s,68990.0,69040.0,68970.0,68990.0,34,11730350.0,0.0,24142,2023-07-13 23:30:00+08:00,2023-07-13 23:45:00+08:00
SHFE.cu2311,900s,69000.0,69020.0,68920.0,68930.0,38,13100600.0,0.0,24147,2023-07-13 23:45:00+08:00,2023-07-14 00:00:00+08:00
SHFE.cu2311,900s,68960.0,68990.0,68960.0,68980.0,13,4483300.0,0.0,24148,2023-07-14 00:00:00+08:00,2023-07-14 00:15:00+08:00
SHFE.cu2311,900s,68980.0,69020.0,68980.0,69020.0,3,1035100.0,0.0,24151,2023-07-14 00:15:00+08:00,2023-07-14 00:30:00+08:00
SHFE.cu2311,900s,69020.0,69020.0,68990.0,68990.0,31,10697500.0,0.0,24161,2023-07-14 00:30:00+08:00,2023-07-14 00:45:00+08:00
SHFE.cu2311,900s,68950.0,68970.0,68920.0,68930.0,102,35157750.0,0.0,24128,2023-07-14 00:45:00+08:00,2023-07-14 01:00:00+08:00
SHFE.cu2311,900s,68990.0,69070.0,68980.0,69020.0,266,91794150.0,0.0,24109,2023-07-14 09:00:00+08:00,2023-07-14 09:15:00+08:00
SHFE.cu2311,900s,69020.0,69050.0,68920.0,68950.0,550,189719650.0,0.0,24237,2023-07-14 09:15:00+08:00,2023-07-14 09:30:00+08:00
SHFE.cu2311,900s,68940.0,68980.0,68890.0,68950.0,174,59972650.0,0.0,24288,2023-07-14 09:30:00+08:00,2023-07-14 09:45:00+08:00
SHFE.cu2311,900s,68970.0,69010.0,68930.0,69000.0,150,51729650.0,0.0,24327,2023-07-14 09:45:00+08:00,2023-07-14 10:00:00+08:00
SHFE.cu2311,900s,68980.0,69030.0,68980.0,69010.0,120,41402200.0,0.0,24381,2023-07-14 10:00:00+08:00,2023-07-14 10:15:00+08:00
SHFE.cu2311,900s,68990.0,69020.0,68970.0,69010.0,81,27945100.0,0.0,24437,2023-07-14 10:30:00+08:00,2023-07-14 10:45:00+08:00
SHFE.cu2311,900s,69010.0,69010.0,68950.0,68980.0,109,37588600.0,0.0,24452,2023-07-14 10:45:00+08:00,2023-07-14 11:00:00+08:00
SHFE.cu2311,900s,68980.0,69000.0,68960.0,68980.0,95,32763500.0,0.0,24479,2023-07-14 11:00:00+08:00,2023-07-14 11:15:00+08:00
SHFE.cu2311,900s,68960.0,68960.0,68870.0,68880.0,126,43411350.0,0.0,24503,2023-07-14 11:15:00+08:00,2023-07-14 11:30:00+08:00
SHFE.cu2311,900s,68850.0,68850.0,68740.0,68780.0,293,100739950.0,0.0,24444,2023-07-14 13:30:00+08:00,2023-07-14 13:45:00+08:00
SHFE.cu2311,900s,68760.0,68810.0,68750.0,68790.0,93,31974450.0,0.0,24471,2023-07-14 13:45:00+08:00,2023-07-14 14:00:00+08:00
SHFE.cu2311,900s,68790.0,68810.0,68760.0,68760.0,198,68096000.0,0.0,24447,2023-07-14 14:00:00+08:00,2023-07-14 14:15:00+08:00
SHFE.cu2311,900s,68770.0,68800.0,68700.0,68730.0,225,77352400.0,0.0,24549,2023-07-14 14:15:00+08:00,2023-07-14 14:30:00+08:00
