,datetime,contractmonth,open,high,low,close,volume
0,2023-07-07 00:00:00+08:00,2309,67370.0,67410.0,67340.0,67340.0,132
1,2023-07-07 00:15:00+08:00,2309,67330.0,67350.0,67310.0,67340.0,82
2,2023-07-07 00:30:00+08:00,2309,67340.0,67350.0,67310.0,67350.0,45
3,2023-07-07 00:45:00+08:00,2309,67340.0,67390.0,67330.0,67370.0,156
4,2023-07-07 09:00:00+08:00,2309,67400.0,67500.0,67400.0,67440.0,878
5,2023-07-07 09:15:00+08:00,2309,67450.0,67470.0,67370.0,67420.0,1025
6,2023-07-07 09:30:00+08:00,2309,67430.0,67540.0,67420.0,67470.0,1097
7,2023-07-07 09:45:00+08:00,2309,67470.0,67470.0,67410.0,67450.0,765
8,2023-07-07 10:00:00+08:00,2309,67450.0,67450.0,67390.0,67430.0,524
9,2023-07-07 10:30:00+08:00,2309,67430.0,67460.0,67410.0,67420.0,497
10,2023-07-07 10:45:00+08:00,2309,67420.0,67440.0,67380.0,67410.0,429
11,2023-07-07 11:00:00+08:00,2309,67420.0,67500.0,67410.0,67490.0,903
12,2023-07-07 11:15:00+08:00,2309,67490.0,67490.0,67430.0,67450.0,432
13,2023-07-07 13:30:00+08:00,2309,67500.0,67580.0,67480.0,67520.0,1832
14,2023-07-07 13:45:00+08:00,2309,67510.0,67520.0,67450.0,67480.0,574
15,2023-07-07 14:00:00+08:00,2309,67480.0,67490.0,67430.0,67480.0,898
16,2023-07-07 14:15:00+08:00,2309,67480.0,67520.0,67390.0,67410.0,740
17,2023-07-07 14:30:00+08:00,2309,67400.0,67460.0,67390.0,67430.0,1135
18,2023-07-07 14:45:00+08:00,2309,67430.0,67460.0,67300.0,67300.0,2233
19,2023-07-07 21:00:00+08:00,2309,67520.0,67600.0,67480.0,67550.0,3221
20,2023-07-07 21:15:00+08:00,2309,67550.0,67570.0,67420.0,67430.0,1830
21,2023-07-07 21:30:00+08:00,2309,67430.0,67570.0,67420.0,67530.0,2306
22,2023-07-07 21:45:00+08:00,2309,67540.0,67680.0,67540.0,67590.0,2116
23,2023-07-07 22:00:00+08:00,2309,67590.0,67600.0,67500.0,67580.0,649
24,2023-07-07 22:15:00+08:00,2309,67580.0,67630.0,67530.0,67620.0,673
25,2023-07-07 22:30:00+08:00,2309,67620.0,67720.0,67610.0,67660.0,1380
26,2023-07-07 22:45:00+08:00,2309,67650.0,67680.0,67560.0,67610.0,942
27,2023-07-07 23:00:00+08:00,2309,67610.0,67640.0,67570.0,67620.0,341
28,2023-07-07 23:15:00+08:00,2309,67600.0,67660.0,67600.0,67660.0,239
29,2023-07-07 23:30:00+08:00,2309,67660.0,67690.0,67640.0,67670.0,97
30,2023-07-07 23:45:00+08:00,2309,67660.0,67680.0,67600.0,67610.0,111
31,2023-07-08 00:00:00+08:00,2309,67620.0,67630.0,67610.0,67610.0,46
32,2023-07-08 00:15:00+08:00,2309,67610.0,67630.0,67590.0,67630.0,175
33,2023-07-08 00:30:00+08:00,2309,67630.0,67640.0,67590.0,67630.0,80
34,2023-07-08 00:45:00+08:00,2309,67630.0,67690.0,67630.0,67660.0,281
35,2023-07-10 09:00:00+08:00,2309,67630.0,67740.0,67590.0,67690.0,2181
36,2023-07-10 09:15:00+08:00,2309,67690.0,67850.0,67660.0,67850.0,2234
37,2023-07-10 09:30:00+08:00,2309,67860.0,67880.0,67650.0,67690.0,2080
38,2023-07-10 09:45:00+08:00,2309,67690.0,67700.0,67630.0,67680.0,1206
39,2023-07-10 10:00:00+08:00,2309,67680.0,67710.0,67600.0,67620.0,1192
40,2023-07-10 10:30:00+08:00,2309,67600.0,67620.0,67550.0,67580.0,1828
41,2023-07-10 10:45:00+08:00,2309,67580.0,67620.0,67550.0,67620.0,1154
42,2023-07-10 11:00:00+08:00,2309,67620.0,67680.0,67570.0,67580.0,978
43,2023-07-10 11:15:00+08:00,2309,67580.0,67600.0,67530.0,67560.0,1037
44,2023-07-10 13:30:00+08:00,2309,67550.0,67560.0,67390.0,67410.0,2507
45,2023-07-10 13:45:00+08:00,2309,67410.0,67460.0,67400.0,67430.0,1356
46,2023-07-10 14:00:00+08:00,2309,67430.0,67470.0,67410.0,67430.0,835
47,2023-07-10 14:15:00+08:00,2309,67430.0,67490.0,67410.0,67460.0,893
48,2023-07-10 14:30:00+08:00,2309,67470.0,67500.0,67440.0,67470.0,1163
49,2023-07-10 14:45:00+08:00,2309,67480.0,67530.0,67470.0,67480.0,1322
50,2023-07-10 21:00:00+08:00,2309,67400.0,67660.0,67400.0,67640.0,4390
51,2023-07-10 21:15:00+08:00,2309,67640.0,67760.0,67640.0,67690.0,1660
52,2023-07-10 21:30:00+08:00,2309,67690.0,67790.0,67650.0,67770.0,785
53,2023-07-10 21:45:00+08:00,2309,67780.0,67820.0,67720.0,67770.0,1184
54,2023-07-10 22:00:00+08:00,2309,67780.0,67790.0,67700.0,67730.0,841
55,2023-07-10 22:15:00+08:00,2309,67730.0,67750.0,67660.0,67690.0,570
56,2023-07-10 22:30:00+08:00,2309,67690.0,67740.0,67640.0,67690.0,488
57,2023-07-10 22:45:00+08:00,2309,67680.0,67720.0,67660.0,67680.0,400
58,2023-07-10 23:00:00+08:00,2309,67690.0,67790.0,67690.0,67750.0,323
59,2023-07-10 23:15:00+08:00,2309,67750.0,67790.0,67720.0,67740.0,178
60,2023-07-10 23:30:00+08:00,2309,67750.0,67750.0,67720.0,67720.0,134
61,2023-07-10 23:45:00+08:00,2309,67720.0,67770.0,67720.0,67750.0,152
62,2023-07-11 00:00:00+08:00,2309,67740.0,67770.0,67730.0,67740.0,105
63,2023-07-11 00:15:00+08:00,2309,67740.0,67760.0,67730.0,67750.0,112
64,2023-07-11 00:30:00+08:00,2309,67750.0,67800.0,67750.0,67760.0,602
65,2023-07-11 00:45:00+08:00,2309,67760.0,67800.0,67740.0,67800.0,282
66,2023-07-11 09:00:00+08:00,2309,67800.0,68060.0,67800.0,67960.0,4831
67,2023-07-11 09:15:00+08:00,2309,67960.0,68030.0,67950.0,67990.0,1564
68,2023-07-11 09:30:00+08:00,2309,68000.0,68020.0,67910.0,67950.0,1701
69,2023-07-11 09:45:00+08:00,2309,67940.0,67980.0,67890.0,67940.0,1457
70,2023-07-11 10:00:00+08:00,2309,67950.0,67990.0,67890.0,67920.0,1212
71,2023-07-11 10:30:00+08:00,2309,67930.0,67970.0,67790.0,67890.0,3672
72,2023-07-11 10:45:00+08:00,2309,67890.0,67890.0,67710.0,67830.0,4721
73,2023-07-11 11:00:00+08:00,2309,67820.0,67860.0,67790.0,67840.0,1093
74,2023-07-11 11:15:00+08:00,2309,67830.0,67850.0,67790.0,67840.0,1252
75,2023-07-11 13:30:00+08:00,2309,67930.0,67950.0,67840.0,67890.0,2674
76,2023-07-11 13:45:00+08:00,2309,67870.0,67890.0,67830.0,67860.0,1164
77,2023-07-11 14:00:00+08:00,2309,67860.0,67920.0,67840.0,67910.0,1424
78,2023-07-11 14:15:00+08:00,2309,67910.0,67930.0,67880.0,67920.0,1475
79,2023-07-11 14:30:00+08:00,2309,67920.0,67930.0,67890.0,67930.0,1394
80,2023-07-11 14:45:00+08:00,2309,67930.0,67940.0,67880.0,67900.0,2050
81,2023-07-11 21:00:00+08:00,2309,67550.0,67620.0,67510.0,67540.0,5931
82,2023-07-11 21:15:00+08:00,2309,67540.0,67560.0,67470.0,67520.0,2889
83,2023-07-11 21:30:00+08:00,2309,67520.0,67570.0,67480.0,67490.0,1475
84,2023-07-11 21:45:00+08:00,2309,67490.0,67570.0,67480.0,67520.0,1034
85,2023-07-11 22:00:00+08:00,2309,67510.0,67550.0,67480.0,67520.0,658
86,2023-07-11 22:15:00+08:00,2309,67510.0,67510.0,67450.0,67460.0,993
87,2023-07-11 22:30:00+08:00,2309,67470.0,67470.0,67280.0,67330.0,3223
88,2023-07-11 22:45:00+08:00,2309,67320.0,67390.0,67310.0,67340.0,938
89,2023-07-11 23:00:00+08:00,2309,67350.0,67430.0,67340.0,67430.0,993
90,2023-07-11 23:15:00+08:00,2309,67430.0,67440.0,67390.0,67430.0,151
91,2023-07-11 23:30:00+08:00,2309,67420.0,67460.0,67380.0,67460.0,463
92,2023-07-11 23:45:00+08:00,2309,67460.0,67470.0,67410.0,67410.0,202
93,2023-07-12 00:00:00+08:00,2309,67410.0,67420.0,67400.0,67410.0,51
94,2023-07-12 00:15:00+08:00,2309,67410.0,67430.0,67400.0,67400.0,65
95,2023-07-12 00:30:00+08:00,2309,67410.0,67470.0,67410.0,67450.0,127
96,2023-07-12 00:45:00+08:00,2309,67450.0,67480.0,67440.0,67440.0,224
97,2023-07-12 09:00:00+08:00,2309,67480.0,67540.0,67430.0,67450.0,2202
98,2023-07-12 09:15:00+08:00,2309,67450.0,67480.0,67420.0,67430.0,1182
99,2023-07-12 09:30:00+08:00,2309,67420.0,67470.0,67390.0,67450.0,1415
100,2023-07-12 09:45:00+08:00,2309,67460.0,67490.0,67430.0,67450.0,999
101,2023-07-12 10:00:00+08:00,2309,67450.0,67500.0,67430.0,67480.0,880
102,2023-07-12 10:30:00+08:00,2309,67530.0,67600.0,67510.0,67520.0,1913
103,2023-07-12 10:45:00+08:00,2309,67520.0,67580.0,67500.0,67580.0,893
104,2023-07-12 11:00:00+08:00,2309,67590.0,67590.0,67510.0,67570.0,1199
105,2023-07-12 11:15:00+08:00,2309,67580.0,67610.0,67540.0,67580.0,586
106,2023-07-12 13:30:00+08:00,2309,67620.0,67660.0,67480.0,67520.0,4100
107,2023-07-12 13:45:00+08:00,2309,67520.0,67560.0,67460.0,67460.0,1659
108,2023-07-12 14:00:00+08:00,2309,67490.0,67550.0,67470.0,67550.0,2426
109,2023-07-12 14:15:00+08:00,2309,67550.0,67560.0,67530.0,67550.0,1191
110,2023-07-12 14:30:00+08:00,2309,67540.0,67570.0,67530.0,67540.0,2052
111,2023-07-12 14:45:00+08:00,2309,67540.0,67550.0,67450.0,67490.0,3058
112,2023-07-12 21:00:00+08:00,2309,67800.0,68030.0,67780.0,68000.0,7722
113,2023-07-12 21:15:00+08:00,2309,68000.0,68140.0,67990.0,68040.0,4541
114,2023-07-12 21:30:00+08:00,2309,68050.0,68090.0,67980.0,68010.0,2999
115,2023-07-12 21:45:00+08:00,2309,68010.0,68140.0,68000.0,68130.0,1983
116,2023-07-12 22:00:00+08:00,2309,68120.0,68260.0,68110.0,68230.0,4066
117,2023-07-12 22:15:00+08:00,2309,68220.0,68230.0,68080.0,68130.0,1941
118,2023-07-12 22:30:00+08:00,2309,68110.0,68210.0,68090.0,68200.0,809
119,2023-07-12 22:45:00+08:00,2309,68210.0,68380.0,68200.0,68370.0,3731
120,2023-07-12 23:00:00+08:00,2309,68380.0,68480.0,68380.0,68410.0,1842
121,2023-07-12 23:15:00+08:00,2309,68400.0,68400.0,68330.0,68400.0,568
122,2023-07-12 23:30:00+08:00,2309,68390.0,68410.0,68280.0,68320.0,541
123,2023-07-12 23:45:00+08:00,2309,68310.0,68360.0,68310.0,68320.0,643
124,2023-07-13 00:00:00+08:00,2309,68310.0,68360.0,68290.0,68340.0,448
125,2023-07-13 00:15:00+08:00,2309,68340.0,68350.0,68320.0,68350.0,84
126,2023-07-13 00:30:00+08:00,2309,68350.0,68370.0,68320.0,68320.0,285
127,2023-07-13 00:45:00+08:00,2309,68320.0,68370.0,68290.0,68320.0,303
128,2023-07-13 09:00:00+08:00,2309,68340.0,68340.0,68240.0,68290.0,4544
129,2023-07-13 09:15:00+08:00,2309,68280.0,68280.0,68180.0,68200.0,2373
130,2023-07-13 09:30:00+08:00,2309,68200.0,68260.0,68190.0,68230.0,1181
131,2023-07-13 09:45:00+08:00,2309,68240.0,68350.0,68220.0,68340.0,927
132,2023-07-13 10:00:00+08:00,2309,68350.0,68360.0,68270.0,68340.0,835
133,2023-07-13 10:30:00+08:00,2309,68360.0,68370.0,68270.0,68300.0,1086
134,2023-07-13 10:45:00+08:00,2309,68300.0,68350.0,68290.0,68290.0,970
135,2023-07-13 11:00:00+08:00,2309,68290.0,68380.0,68280.0,68380.0,1236
136,2023-07-13 11:15:00+08:00,2309,68380.0,68420.0,68330.0,68330.0,1186
137,2023-07-13 13:30:00+08:00,2309,68310.0,68390.0,68240.0,68350.0,2117
138,2023-07-13 13:45:00+08:00,2309,68350.0,68400.0,68250.0,68260.0,1736
139,2023-07-13 14:00:00+08:00,2309,68250.0,68310.0,68250.0,68270.0,1024
140,2023-07-13 14:15:00+08:00,2309,68280.0,68360.0,68270.0,68350.0,1545
141,2023-07-13 14:30:00+08:00,2309,68350.0,68400.0,68310.0,68370.0,1437
142,2023-07-13 14:45:00+08:00,2309,68370.0,68400.0,68320.0,68370.0,2119
143,2023-07-13 21:00:00+08:00,2309,68680.0,69000.0,68680.0,68920.0,8167
144,2023-07-13 21:15:00+08:00,2309,68930.0,68970.0,68850.0,68910.0,1992
145,2023-07-13 21:30:00+08:00,2309,68930.0,69040.0,68930.0,69020.0,2731
