,datetime,contractmonth,open,high,low,close,volume
0,2023-07-07 00:00:00+08:00,2311,66920.0,66940.0,66900.0,66900.0,6
1,2023-07-07 00:15:00+08:00,2311,66880.0,66890.0,66870.0,66890.0,7
2,2023-07-07 00:30:00+08:00,2311,66900.0,66900.0,66890.0,66890.0,4
3,2023-07-07 00:45:00+08:00,2311,66900.0,66950.0,66890.0,66940.0,22
4,2023-07-07 09:00:00+08:00,2311,66960.0,67040.0,66950.0,66980.0,53
5,2023-07-07 09:15:00+08:00,2311,67010.0,67020.0,66930.0,66970.0,37
6,2023-07-07 09:30:00+08:00,2311,66970.0,67060.0,66970.0,67030.0,30
7,2023-07-07 09:45:00+08:00,2311,67020.0,67020.0,66970.0,67000.0,21
8,2023-07-07 10:00:00+08:00,2311,66990.0,67000.0,66940.0,66940.0,58
9,2023-07-07 10:30:00+08:00,2311,66970.0,66990.0,66970.0,66970.0,27
10,2023-07-07 10:45:00+08:00,2311,66960.0,66960.0,66910.0,66930.0,51
11,2023-07-07 11:00:00+08:00,2311,66950.0,67000.0,66950.0,67000.0,60
12,2023-07-07 11:15:00+08:00,2311,66990.0,67000.0,66960.0,66960.0,84
13,2023-07-07 13:30:00+08:00,2311,67000.0,67110.0,67000.0,67060.0,92
14,2023-07-07 13:45:00+08:00,2311,67060.0,67060.0,66990.0,67020.0,90
15,2023-07-07 14:00:00+08:00,2311,67000.0,67010.0,66980.0,67000.0,22
16,2023-07-07 14:15:00+08:00,2311,67000.0,67040.0,66920.0,66920.0,39
17,2023-07-07 14:30:00+08:00,2311,66920.0,66970.0,66920.0,66960.0,45
18,2023-07-07 14:45:00+08:00,2311,66960.0,66970.0,66860.0,66910.0,146
19,2023-07-07 21:00:00+08:00,2311,66910.0,67140.0,66910.0,67080.0,174
20,2023-07-07 21:15:00+08:00,2311,67090.0,67090.0,66970.0,66970.0,46
21,2023-07-07 21:30:00+08:00,2311,66970.0,67110.0,66970.0,67060.0,102
22,2023-07-07 21:45:00+08:00,2311,67080.0,67200.0,67080.0,67150.0,115
23,2023-07-07 22:00:00+08:00,2311,67070.0,67130.0,67060.0,67130.0,45
24,2023-07-07 22:15:00+08:00,2311,67080.0,67160.0,67080.0,67160.0,33
25,2023-07-07 22:30:00+08:00,2311,67150.0,67250.0,67150.0,67190.0,353
26,2023-07-07 22:45:00+08:00,2311,67200.0,67210.0,67100.0,67150.0,62
27,2023-07-07 23:00:00+08:00,2311,67130.0,67160.0,67130.0,67150.0,9
28,2023-07-07 23:15:00+08:00,2311,67130.0,67180.0,67130.0,67180.0,12
29,2023-07-07 23:30:00+08:00,2311,67200.0,67210.0,67180.0,67200.0,12
30,2023-07-07 23:45:00+08:00,2311,67150.0,67150.0,67150.0,67150.0,1
31,2023-07-08 00:00:00+08:00,2311,67160.0,67170.0,67130.0,67150.0,7
32,2023-07-08 00:30:00+08:00,2311,67140.0,67140.0,67140.0,67140.0,1
33,2023-07-08 00:45:00+08:00,2311,67170.0,67220.0,67170.0,67220.0,24
34,2023-07-10 09:00:00+08:00,2311,67170.0,67260.0,67170.0,67220.0,116
35,2023-07-10 09:15:00+08:00,2311,67220.0,67380.0,67200.0,67360.0,174
36,2023-07-10 09:30:00+08:00,2311,67380.0,67400.0,67200.0,67230.0,68
37,2023-07-10 09:45:00+08:00,2311,67210.0,67210.0,67170.0,67210.0,54
38,2023-07-10 10:00:00+08:00,2311,67200.0,67240.0,67150.0,67150.0,98
39,2023-07-10 10:30:00+08:00,2311,67130.0,67130.0,67100.0,67110.0,170
40,2023-07-10 10:45:00+08:00,2311,67120.0,67160.0,67090.0,67150.0,294
41,2023-07-10 11:00:00+08:00,2311,67150.0,67200.0,67100.0,67110.0,257
42,2023-07-10 11:15:00+08:00,2311,67100.0,67130.0,67070.0,67070.0,100
43,2023-07-10 13:30:00+08:00,2311,67070.0,67090.0,66920.0,66930.0,301
44,2023-07-10 13:45:00+08:00,2311,66940.0,66970.0,66940.0,66950.0,52
45,2023-07-10 14:00:00+08:00,2311,66980.0,67000.0,66940.0,66940.0,79
46,2023-07-10 14:15:00+08:00,2311,66970.0,67010.0,66960.0,67000.0,121
47,2023-07-10 14:30:00+08:00,2311,67000.0,67020.0,66970.0,66990.0,217
48,2023-07-10 14:45:00+08:00,2311,67030.0,67050.0,67000.0,67020.0,119
49,2023-07-10 21:00:00+08:00,2311,66960.0,67160.0,66940.0,67150.0,255
50,2023-07-10 21:15:00+08:00,2311,67150.0,67270.0,67150.0,67200.0,222
51,2023-07-10 21:30:00+08:00,2311,67210.0,67300.0,67160.0,67290.0,85
52,2023-07-10 21:45:00+08:00,2311,67300.0,67330.0,67230.0,67280.0,158
53,2023-07-10 22:00:00+08:00,2311,67270.0,67290.0,67220.0,67230.0,189
54,2023-07-10 22:15:00+08:00,2311,67230.0,67250.0,67170.0,67170.0,129
55,2023-07-10 22:30:00+08:00,2311,67200.0,67240.0,67150.0,67180.0,88
56,2023-07-10 22:45:00+08:00,2311,67200.0,67230.0,67180.0,67210.0,45
57,2023-07-10 23:00:00+08:00,2311,67230.0,67280.0,67230.0,67260.0,27
58,2023-07-10 23:15:00+08:00,2311,67260.0,67280.0,67230.0,67250.0,19
59,2023-07-10 23:30:00+08:00,2311,67250.0,67250.0,67230.0,67230.0,27
60,2023-07-10 23:45:00+08:00,2311,67240.0,67270.0,67240.0,67260.0,4
61,2023-07-11 00:00:00+08:00,2311,67260.0,67260.0,67260.0,67260.0,1
62,2023-07-11 00:30:00+08:00,2311,67290.0,67320.0,67280.0,67280.0,19
63,2023-07-11 00:45:00+08:00,2311,67280.0,67330.0,67270.0,67330.0,11
64,2023-07-11 09:00:00+08:00,2311,67360.0,67600.0,67350.0,67490.0,293
65,2023-07-11 09:15:00+08:00,2311,67510.0,67550.0,67490.0,67530.0,62
66,2023-07-11 09:30:00+08:00,2311,67530.0,67550.0,67460.0,67470.0,107
67,2023-07-11 09:45:00+08:00,2311,67500.0,67510.0,67440.0,67490.0,71
68,2023-07-11 10:00:00+08:00,2311,67480.0,67550.0,67450.0,67470.0,221
69,2023-07-11 10:30:00+08:00,2311,67500.0,67530.0,67400.0,67460.0,331
70,2023-07-11 10:45:00+08:00,2311,67460.0,67470.0,67330.0,67430.0,396
71,2023-07-11 11:00:00+08:00,2311,67420.0,67460.0,67400.0,67460.0,181
72,2023-07-11 11:15:00+08:00,2311,67460.0,67470.0,67430.0,67440.0,150
73,2023-07-11 13:30:00+08:00,2311,67540.0,67570.0,67430.0,67510.0,185
74,2023-07-11 13:45:00+08:00,2311,67490.0,67520.0,67470.0,67470.0,106
75,2023-07-11 14:00:00+08:00,2311,67480.0,67570.0,67480.0,67550.0,445
76,2023-07-11 14:15:00+08:00,2311,67540.0,67570.0,67520.0,67550.0,141
77,2023-07-11 14:30:00+08:00,2311,67540.0,67570.0,67540.0,67560.0,119
78,2023-07-11 14:45:00+08:00,2311,67580.0,67590.0,67530.0,67540.0,181
79,2023-07-11 21:00:00+08:00,2311,67100.0,67250.0,67100.0,67170.0,204
80,2023-07-11 21:15:00+08:00,2311,67160.0,67200.0,67110.0,67140.0,61
81,2023-07-11 21:30:00+08:00,2311,67170.0,67170.0,67120.0,67120.0,104
82,2023-07-11 21:45:00+08:00,2311,67130.0,67190.0,67120.0,67150.0,38
83,2023-07-11 22:00:00+08:00,2311,67140.0,67160.0,67120.0,67120.0,12
84,2023-07-11 22:15:00+08:00,2311,67140.0,67140.0,67090.0,67090.0,53
85,2023-07-11 22:30:00+08:00,2311,67080.0,67100.0,66950.0,66960.0,107
86,2023-07-11 22:45:00+08:00,2311,66970.0,67050.0,66970.0,66990.0,35
87,2023-07-11 23:00:00+08:00,2311,67030.0,67050.0,66960.0,67040.0,131
88,2023-07-11 23:15:00+08:00,2311,67060.0,67060.0,67030.0,67040.0,13
89,2023-07-11 23:30:00+08:00,2311,67020.0,67050.0,67010.0,67050.0,8
90,2023-07-11 23:45:00+08:00,2311,67080.0,67080.0,67040.0,67040.0,6
91,2023-07-12 00:00:00+08:00,2311,67050.0,67050.0,67050.0,67050.0,1
92,2023-07-12 00:30:00+08:00,2311,67080.0,67080.0,67080.0,67080.0,1
93,2023-07-12 00:45:00+08:00,2311,67070.0,67100.0,67040.0,67040.0,35
94,2023-07-12 09:00:00+08:00,2311,67110.0,67160.0,67070.0,67080.0,131
95,2023-07-12 09:15:00+08:00,2311,67080.0,67110.0,67060.0,67070.0,19
96,2023-07-12 09:30:00+08:00,2311,67040.0,67080.0,67010.0,67080.0,163
97,2023-07-12 09:45:00+08:00,2311,67080.0,67100.0,67070.0,67070.0,47
98,2023-07-12 10:00:00+08:00,2311,67060.0,67120.0,67050.0,67110.0,136
99,2023-07-12 10:30:00+08:00,2311,67170.0,67220.0,67140.0,67160.0,83
100,2023-07-12 10:45:00+08:00,2311,67180.0,67200.0,67150.0,67200.0,80
101,2023-07-12 11:00:00+08:00,2311,67210.0,67220.0,67150.0,67200.0,56
102,2023-07-12 11:15:00+08:00,2311,67180.0,67220.0,67180.0,67210.0,81
103,2023-07-12 13:30:00+08:00,2311,67250.0,67280.0,67100.0,67140.0,235
104,2023-07-12 13:45:00+08:00,2311,67140.0,67180.0,67100.0,67100.0,56
105,2023-07-12 14:00:00+08:00,2311,67110.0,67170.0,67110.0,67150.0,170
106,2023-07-12 14:15:00+08:00,2311,67170.0,67170.0,67150.0,67170.0,60
107,2023-07-12 14:30:00+08:00,2311,67170.0,67190.0,67160.0,67160.0,168
108,2023-07-12 14:45:00+08:00,2311,67150.0,67160.0,67080.0,67120.0,130
109,2023-07-12 21:00:00+08:00,2311,67460.0,67640.0,67430.0,67610.0,306
110,2023-07-12 21:15:00+08:00,2311,67630.0,67750.0,67630.0,67660.0,384
111,2023-07-12 21:30:00+08:00,2311,67660.0,67700.0,67610.0,67630.0,159
112,2023-07-12 21:45:00+08:00,2311,67660.0,67770.0,67660.0,67770.0,206
113,2023-07-12 22:00:00+08:00,2311,67770.0,67910.0,67750.0,67910.0,266
114,2023-07-12 22:15:00+08:00,2311,67870.0,67870.0,67730.0,67750.0,115
115,2023-07-12 22:30:00+08:00,2311,67750.0,67820.0,67740.0,67820.0,38
116,2023-07-12 22:45:00+08:00,2311,67850.0,68020.0,67840.0,68000.0,121
117,2023-07-12 23:00:00+08:00,2311,68020.0,68120.0,68000.0,68020.0,160
118,2023-07-12 23:15:00+08:00,2311,68030.0,68030.0,67970.0,68030.0,56
119,2023-07-12 23:30:00+08:00,2311,68040.0,68040.0,67950.0,67970.0,15
120,2023-07-12 23:45:00+08:00,2311,67960.0,67980.0,67940.0,67960.0,18
121,2023-07-13 00:00:00+08:00,2311,67950.0,67970.0,67950.0,67970.0,5
122,2023-07-13 00:15:00+08:00,2311,67990.0,68000.0,67970.0,67980.0,6
123,2023-07-13 00:30:00+08:00,2311,68000.0,68000.0,67980.0,67980.0,4
124,2023-07-13 00:45:00+08:00,2311,67920.0,67990.0,67880.0,67880.0,94
125,2023-07-13 09:00:00+08:00,2311,67980.0,67980.0,67890.0,67930.0,131
126,2023-07-13 09:15:00+08:00,2311,67920.0,67920.0,67820.0,67840.0,98
127,2023-07-13 09:30:00+08:00,2311,67840.0,67870.0,67810.0,67860.0,101
128,2023-07-13 09:45:00+08:00,2311,67860.0,67970.0,67850.0,67970.0,73
129,2023-07-13 10:00:00+08:00,2311,67960.0,67970.0,67890.0,67970.0,28
130,2023-07-13 10:30:00+08:00,2311,67980.0,67980.0,67920.0,67920.0,61
131,2023-07-13 10:45:00+08:00,2311,67950.0,67970.0,67930.0,67930.0,44
132,2023-07-13 11:00:00+08:00,2311,67910.0,68000.0,67910.0,68000.0,71
133,2023-07-13 11:15:00+08:00,2311,67990.0,68050.0,67950.0,67950.0,39
134,2023-07-13 13:30:00+08:00,2311,67970.0,68000.0,67870.0,67990.0,98
135,2023-07-13 13:45:00+08:00,2311,67990.0,68040.0,67900.0,67900.0,123
136,2023-07-13 14:00:00+08:00,2311,67900.0,67950.0,67900.0,67910.0,34
137,2023-07-13 14:15:00+08:00,2311,67910.0,68000.0,67910.0,68000.0,86
138,2023-07-13 14:30:00+08:00,2311,67980.0,68030.0,67960.0,67990.0,103
139,2023-07-13 14:45:00+08:00,2311,67970.0,68020.0,67950.0,67970.0,93
140,2023-07-13 21:00:00+08:00,2311,68200.0,68620.0,68200.0,68540.0,725
141,2023-07-13 21:15:00+08:00,2311,68530.0,68570.0,68470.0,68540.0,245
142,2023-07-13 21:30:00+08:00,2311,68540.0,68650.0,68540.0,68630.0,188
143,2023-07-13 21:45:00+08:00,2311,68670.0,68920.0,68670.0,68880.0,236
144,2023-07-13 22:00:00+08:00,2311,68880.0,68960.0,68870.0,68920.0,76
145,2023-07-13 22:15:00+08:00,2311,68930.0,69040.0,68910.0,68950.0,179
146,2023-07-13 22:30:00+08:00,2311,68960.0,69120.0,68960.0,69020.0,95
147,2023-07-13 22:45:00+08:00,2311,69040.0,69070.0,68960.0,69040.0,115
148,2023-07-13 23:00:00+08:00,2311,69050.0,69050.0,68870.0,68940.0,285
149,2023-07-13 23:15:00+08:00,2311,68980.0,69050.0,68980.0,69020.0,34
150,2023-07-13 23:30:00+08:00,2311,68990.0,69040.0,68970.0,68990.0,34
151,2023-07-13 23:45:00+08:00,2311,69000.0,69020.0,68920.0,68930.0,38
152,2023-07-14 00:00:00+08:00,2311,68960.0,68990.0,68960.0,68980.0,13
153,2023-07-14 00:15:00+08:00,2311,68980.0,69020.0,68980.0,69020.0,3
154,2023-07-14 00:30:00+08:00,2311,69020.0,69020.0,68990.0,68990.0,31
155,2023-07-14 00:45:00+08:00,2311,68950.0,68970.0,68920.0,68930.0,102
156,2023-07-14 09:00:00+08:00,2311,68990.0,69070.0,68980.0,69020.0,266
157,2023-07-14 09:15:00+08:00,2311,69020.0,69050.0,68920.0,68950.0,550
158,2023-07-14 09:30:00+08:00,2311,68940.0,68980.0,68890.0,68950.0,174
159,2023-07-14 09:45:00+08:00,2311,68970.0,69010.0,68930.0,69000.0,150
160,2023-07-14 10:00:00+08:00,2311,68980.0,69030.0,68980.0,69010.0,120
161,2023-07-14 10:30:00+08:00,2311,68990.0,69020.0,68970.0,69010.0,81
162,2023-07-14 10:45:00+08:00,2311,69010.0,69010.0,68950.0,68980.0,109
163,2023-07-14 11:00:00+08:00,2311,68980.0,69000.0,68960.0,68980.0,95
164,2023-07-14 11:15:00+08:00,2311,68960.0,68960.0,68870.0,68880.0,126
